"pm1_0","pm2_5","pm10","temp","humid","ps","createdAt","localtime"
154,260,296,23.84,54.48,993.87,1638348321463,"2021-12-01T14:15:21+05:30"
153,266,294,23.87,54.6,993.81,1638348353221,"2021-12-01T14:15:53+05:30"
157,265,294,23.83,54.43,993.87,1638348386878,"2021-12-01T14:16:26+05:30"
155,264,298,23.81,54.52,993.86,1638348414369,"2021-12-01T14:16:54+05:30"
154,262,307,23.8,54.4,993.88,1638348444950,"2021-12-01T14:17:24+05:30"
156,264,298,23.8,54.4,993.88,1638348475605,"2021-12-01T14:17:55+05:30"
155,268,305,23.81,54.48,993.85,1638348506178,"2021-12-01T14:18:26+05:30"
156,269,300,23.79,54.63,993.81,1638348536742,"2021-12-01T14:18:56+05:30"
152,261,296,23.8,54.5,993.82,1638348567337,"2021-12-01T14:19:27+05:30"
154,266,308,23.82,54.38,993.85,1638348597942,"2021-12-01T14:19:57+05:30"
155,261,301,23.81,54.38,993.86,1638348628573,"2021-12-01T14:20:28+05:30"
151,261,293,23.79,54.59,993.78,1638348659107,"2021-12-01T14:20:59+05:30"
152,266,305,23.79,54.46,993.82,1638348689703,"2021-12-01T14:21:29+05:30"
152,258,299,23.75,54.54,993.81,1638348720291,"2021-12-01T14:22:00+05:30"
185,281,313,21.28,61.95,992.65,1638357465852,"2021-12-01T16:47:45+05:30"
170,269,303,21.51,61.98,992.74,1638357476280,"2021-12-01T16:47:56+05:30"
136,232,265,21.85,60.54,992.98,1638357506900,"2021-12-01T16:48:26+05:30"
136,229,257,22.08,59.71,992.99,1638357537484,"2021-12-01T16:48:57+05:30"
133,237,262,22.23,59.19,993.02,1638357568019,"2021-12-01T16:49:28+05:30"
139,239,278,22.35,58.93,993.04,1638357598593,"2021-12-01T16:49:58+05:30"
140,239,261,22.43,58.58,993.09,1638357626611,"2021-12-01T16:50:26+05:30"
139,238,273,22.64,57.88,993.16,1638357720806,"2021-12-01T16:52:00+05:30"
140,242,277,22.7,57.51,993.22,1638357748667,"2021-12-01T16:52:28+05:30"
142,242,277,23.01,56.54,993.23,1638357984124,"2021-12-01T16:56:24+05:30"
146,249,282,23.08,56.42,993.22,1638357994753,"2021-12-01T16:56:34+05:30"
143,247,293,23.22,56.18,993.04,1638358255034,"2021-12-01T17:00:55+05:30"
144,246,280,23.24,56.27,993,1638358266184,"2021-12-01T17:01:06+05:30"
145,242,281,23.23,56.23,993.01,1638358296337,"2021-12-01T17:01:36+05:30"
144,249,285,23.24,56.04,993.07,1638358364482,"2021-12-01T17:02:44+05:30"
143,242,279,23.43,54.62,993.4,1638358679697,"2021-12-01T17:07:59+05:30"
139,242,274,23.46,54.61,993.36,1638358691046,"2021-12-01T17:08:11+05:30"
143,239,270,23.46,54.52,993.4,1638358721716,"2021-12-01T17:08:41+05:30"
142,240,275,23.48,54.67,993.34,1638358752212,"2021-12-01T17:09:12+05:30"
139,236,270,23.48,54.44,993.39,1638358782863,"2021-12-01T17:09:42+05:30"
141,240,271,23.48,54.16,993.47,1638358813477,"2021-12-01T17:10:13+05:30"
145,249,284,23.47,54.03,993.5,1638358844096,"2021-12-01T17:10:44+05:30"
145,247,283,23.49,54.12,993.45,1638358874588,"2021-12-01T17:11:14+05:30"
144,244,274,23.51,53.97,993.46,1638358905235,"2021-12-01T17:11:45+05:30"
145,238,275,23.51,53.94,993.46,1638358935728,"2021-12-01T17:12:15+05:30"
140,239,279,23.51,53.84,993.45,1638358966334,"2021-12-01T17:12:46+05:30"
143,240,272,23.49,54.17,993.33,1638358996996,"2021-12-01T17:13:16+05:30"
141,235,277,23.48,54.12,993.31,1638359066370,"2021-12-01T17:14:26+05:30"
139,238,275,23.61,54.47,993.11,1638359305345,"2021-12-01T17:18:25+05:30"
141,235,268,23.64,54.41,993.1,1638359405404,"2021-12-01T17:20:05+05:30"
141,243,274,23.63,54.37,993.09,1638359435795,"2021-12-01T17:20:35+05:30"
139,234,265,23.65,54.34,993.08,1638359466216,"2021-12-01T17:21:06+05:30"
139,234,268,23.65,54.13,993.13,1638359496805,"2021-12-01T17:21:36+05:30"
140,234,275,23.67,54.42,993.04,1638359527420,"2021-12-01T17:22:07+05:30"
143,241,282,23.68,54.33,993.04,1638359558361,"2021-12-01T17:22:38+05:30"
141,241,277,23.69,54.61,992.95,1638359588537,"2021-12-01T17:23:08+05:30"
142,247,288,23.7,55.1,992.78,1638359619139,"2021-12-01T17:23:39+05:30"
139,235,276,23.72,55.08,992.77,1638359649753,"2021-12-01T17:24:09+05:30"
141,237,271,23.75,55.15,992.73,1638359680408,"2021-12-01T17:24:40+05:30"
146,244,273,23.76,55.14,992.73,1638359710956,"2021-12-01T17:25:10+05:30"
141,233,265,23.77,55.17,992.71,1638359741524,"2021-12-01T17:25:41+05:30"
140,238,272,23.77,55.04,992.73,1638359772118,"2021-12-01T17:26:12+05:30"
141,235,265,23.78,54.91,992.76,1638359802730,"2021-12-01T17:26:42+05:30"
141,239,272,23.78,54.71,992.82,1638359833286,"2021-12-01T17:27:13+05:30"
144,242,277,23.77,54.75,992.8,1638359863877,"2021-12-01T17:27:43+05:30"
144,245,278,23.75,54.82,992.78,1638359894451,"2021-12-01T17:28:14+05:30"
144,242,278,23.74,54.91,992.73,1638359925096,"2021-12-01T17:28:45+05:30"
145,244,282,23.75,54.78,992.76,1638359955629,"2021-12-01T17:29:15+05:30"
144,246,285,23.75,54.52,992.84,1638359986207,"2021-12-01T17:29:46+05:30"
146,248,280,23.77,54.76,992.74,1638360016767,"2021-12-01T17:30:16+05:30"
147,250,283,23.75,54.66,992.76,1638360047370,"2021-12-01T17:30:47+05:30"
148,249,282,23.74,54.65,992.76,1638360077942,"2021-12-01T17:31:17+05:30"
148,250,290,23.72,54.65,992.73,1638360108579,"2021-12-01T17:31:48+05:30"
145,248,283,23.74,54.56,992.74,1638360139120,"2021-12-01T17:32:19+05:30"
146,248,278,23.79,54.69,992.69,1638360169695,"2021-12-01T17:32:49+05:30"
146,244,281,23.82,54.76,992.64,1638360200285,"2021-12-01T17:33:20+05:30"
150,256,296,23.81,54.56,992.68,1638360230859,"2021-12-01T17:33:50+05:30"
152,256,296,23.79,54.69,992.65,1638360266766,"2021-12-01T17:34:26+05:30"
154,263,302,23.79,54.75,992.62,1638360285800,"2021-12-01T17:34:45+05:30"
151,264,301,23.8,54.76,992.61,1638360316300,"2021-12-01T17:35:16+05:30"
155,263,303,23.81,54.73,992.61,1638360346892,"2021-12-01T17:35:46+05:30"
156,268,310,23.82,54.62,992.64,1638360377491,"2021-12-01T17:36:17+05:30"
162,275,312,23.81,54.68,992.62,1638360408086,"2021-12-01T17:36:48+05:30"
168,286,324,23.78,54.44,992.71,1638360438634,"2021-12-01T17:37:18+05:30"
165,280,313,23.77,54.38,992.74,1638360469381,"2021-12-01T17:37:49+05:30"
161,272,312,23.75,54.37,992.73,1638360499847,"2021-12-01T17:38:19+05:30"
160,267,300,23.72,54.57,992.67,1638360530433,"2021-12-01T17:38:50+05:30"
159,272,308,23.69,54.65,992.65,1638360561007,"2021-12-01T17:39:21+05:30"
156,269,307,23.69,54.79,992.6,1638360591596,"2021-12-01T17:39:51+05:30"
154,259,297,23.7,54.8,992.58,1638360622238,"2021-12-01T17:40:22+05:30"
156,262,300,23.67,54.62,992.66,1638360652825,"2021-12-01T17:40:52+05:30"
158,266,301,23.67,54.87,992.57,1638360683464,"2021-12-01T17:41:23+05:30"
160,274,311,23.63,54.35,992.73,1638360714036,"2021-12-01T17:41:54+05:30"
161,281,320,23.63,54.66,992.64,1638360744620,"2021-12-01T17:42:24+05:30"
164,283,321,23.65,54.7,992.59,1638360775225,"2021-12-01T17:42:55+05:30"
165,289,325,23.67,54.69,992.58,1638360805816,"2021-12-01T17:43:25+05:30"
165,282,323,23.74,55.01,992.44,1638360836377,"2021-12-01T17:43:56+05:30"
166,284,329,23.81,54.9,992.46,1638360866996,"2021-12-01T17:44:26+05:30"
167,285,319,23.84,54.73,992.5,1638360897549,"2021-12-01T17:44:57+05:30"
172,294,328,23.85,54.58,992.52,1638360928148,"2021-12-01T17:45:28+05:30"
170,295,339,23.78,54.5,992.56,1638360958708,"2021-12-01T17:45:58+05:30"
162,278,319,23.72,54.78,992.51,1638360989300,"2021-12-01T17:46:29+05:30"
167,281,320,23.7,54.96,992.46,1638361020109,"2021-12-01T17:47:00+05:30"
165,279,325,23.68,54.97,992.47,1638361050462,"2021-12-01T17:47:30+05:30"
167,279,317,23.69,55.2,992.4,1638361081100,"2021-12-01T17:48:01+05:30"
165,282,317,23.68,55.44,992.34,1638361112400,"2021-12-01T17:48:32+05:30"
169,284,325,23.68,55.45,992.36,1638361142343,"2021-12-01T17:49:02+05:30"
164,281,317,23.71,55.34,992.38,1638361168263,"2021-12-01T17:49:28+05:30"
165,284,324,23.75,55.33,992.39,1638361198370,"2021-12-01T17:49:58+05:30"
166,285,331,23.76,55.25,992.39,1638361228978,"2021-12-01T17:50:28+05:30"
164,280,315,23.81,55.41,992.35,1638361259538,"2021-12-01T17:50:59+05:30"
164,278,327,23.87,55.41,992.34,1638361290135,"2021-12-01T17:51:30+05:30"
161,274,307,23.91,55.26,992.37,1638361320740,"2021-12-01T17:52:00+05:30"
161,274,312,23.94,55.18,992.39,1638361351409,"2021-12-01T17:52:31+05:30"
160,271,309,23.98,55,992.44,1638361381936,"2021-12-01T17:53:01+05:30"
160,272,310,24.03,54.95,992.44,1638361412484,"2021-12-01T17:53:32+05:30"
158,269,302,24.06,55.15,992.38,1638361443076,"2021-12-01T17:54:03+05:30"
160,270,310,24.06,55.15,992.36,1638361473656,"2021-12-01T17:54:33+05:30"
162,274,307,24.04,55.07,992.39,1638361504375,"2021-12-01T17:55:04+05:30"
161,273,314,23.99,55.05,992.41,1638361534864,"2021-12-01T17:55:34+05:30"
157,269,305,23.99,55.32,992.32,1638361565639,"2021-12-01T17:56:05+05:30"
160,274,320,23.99,55.36,992.32,1638361596036,"2021-12-01T17:56:36+05:30"
159,277,318,23.99,55.39,992.31,1638361626647,"2021-12-01T17:57:06+05:30"
157,276,315,23.98,55.27,992.36,1638361657219,"2021-12-01T17:57:37+05:30"
159,269,309,24,55.28,992.37,1638361687823,"2021-12-01T17:58:07+05:30"
157,265,300,24.02,55.19,992.4,1638361718402,"2021-12-01T17:58:38+05:30"
157,264,295,23.99,55.12,992.45,1638361748992,"2021-12-01T17:59:08+05:30"
157,271,296,23.98,55.32,992.38,1638361779608,"2021-12-01T17:59:39+05:30"
156,259,295,24.01,55.28,992.39,1638361810283,"2021-12-01T18:00:10+05:30"
154,266,306,24.03,55.2,992.43,1638361840869,"2021-12-01T18:00:40+05:30"
153,265,307,24.03,54.92,992.53,1638361871436,"2021-12-01T18:01:11+05:30"
154,264,303,24.04,54.95,992.55,1638361902078,"2021-12-01T18:01:42+05:30"
159,269,309,24.06,55.02,992.52,1638361932654,"2021-12-01T18:02:12+05:30"
154,263,300,24.04,54.85,992.58,1638361963231,"2021-12-01T18:02:43+05:30"
154,262,299,24.02,55.01,992.55,1638361993819,"2021-12-01T18:03:13+05:30"
155,263,298,24.03,55.22,992.5,1638362024443,"2021-12-01T18:03:44+05:30"
150,254,289,24.07,55.09,992.53,1638362055033,"2021-12-01T18:04:15+05:30"
152,258,296,24.09,55.2,992.51,1638362076806,"2021-12-01T18:04:36+05:30"
154,260,291,24.08,54.85,992.62,1638362107408,"2021-12-01T18:05:07+05:30"
153,258,294,24.06,55.02,992.58,1638362137988,"2021-12-01T18:05:37+05:30"
153,263,300,24.09,55.12,992.54,1638362168635,"2021-12-01T18:06:08+05:30"
152,260,294,24.1,54.98,992.58,1638362199211,"2021-12-01T18:06:39+05:30"
152,255,298,24.09,54.89,992.63,1638362229776,"2021-12-01T18:07:09+05:30"
150,252,283,24.09,55.13,992.55,1638362260358,"2021-12-01T18:07:40+05:30"
151,250,285,24.11,55.33,992.48,1638362291249,"2021-12-01T18:08:11+05:30"
152,260,302,24.1,55.26,992.5,1638362321677,"2021-12-01T18:08:41+05:30"
151,259,289,24.07,55.23,992.56,1638362352239,"2021-12-01T18:09:12+05:30"
153,263,298,24.1,55.41,992.51,1638362382775,"2021-12-01T18:09:42+05:30"
152,257,305,24.14,55.38,992.52,1638362413423,"2021-12-01T18:10:13+05:30"
151,274,317,24.17,55.27,992.56,1638362444019,"2021-12-01T18:10:44+05:30"
154,268,313,24.17,55.01,992.64,1638362474605,"2021-12-01T18:11:14+05:30"
154,261,305,24.18,55.12,992.61,1638362505222,"2021-12-01T18:11:45+05:30"
150,261,294,24.19,55.19,992.6,1638362535781,"2021-12-01T18:12:15+05:30"
151,260,292,24.19,55.29,992.59,1638362566391,"2021-12-01T18:12:46+05:30"
151,255,289,24.2,55.46,992.55,1638362597144,"2021-12-01T18:13:17+05:30"
152,260,298,24.19,55.56,992.52,1638362627862,"2021-12-01T18:13:47+05:30"
148,256,295,24.18,55.38,992.58,1638362658116,"2021-12-01T18:14:18+05:30"
151,263,301,24.15,55.43,992.59,1638362688751,"2021-12-01T18:14:48+05:30"
152,257,295,24.13,55.34,992.65,1638362719324,"2021-12-01T18:15:19+05:30"
154,265,302,24.12,55.4,992.64,1638362749889,"2021-12-01T18:15:49+05:30"
154,270,309,24.12,55.34,992.7,1638362780609,"2021-12-01T18:16:20+05:30"
156,273,312,24.08,55.4,992.7,1638362811163,"2021-12-01T18:16:51+05:30"
158,266,310,24.07,55.59,992.65,1638362841822,"2021-12-01T18:17:21+05:30"
156,268,299,24.06,55.67,992.64,1638362872378,"2021-12-01T18:17:52+05:30"
163,280,317,24.07,55.75,992.64,1638362902958,"2021-12-01T18:18:22+05:30"
166,278,320,24.08,55.91,992.6,1638362933553,"2021-12-01T18:18:53+05:30"
160,276,314,24.11,55.51,992.73,1638362969809,"2021-12-01T18:19:29+05:30"
160,272,314,24.13,55.46,992.76,1638362987038,"2021-12-01T18:19:47+05:30"
163,279,323,24.14,55.13,992.86,1638363017676,"2021-12-01T18:20:17+05:30"
162,281,324,24.12,54.9,992.94,1638363048275,"2021-12-01T18:20:48+05:30"
166,278,322,24.09,55.05,992.92,1638363078844,"2021-12-01T18:21:18+05:30"
163,280,314,24.11,55.13,992.89,1638363109439,"2021-12-01T18:21:49+05:30"
164,276,315,24.12,55.25,992.85,1638363140184,"2021-12-01T18:22:20+05:30"
164,278,315,24.1,54.92,992.96,1638363170652,"2021-12-01T18:22:50+05:30"
163,278,312,24.1,54.81,993.02,1638363201211,"2021-12-01T18:23:21+05:30"
165,283,319,24.11,54.87,993,1638363231808,"2021-12-01T18:23:51+05:30"
161,278,309,24.09,54.98,992.97,1638363262556,"2021-12-01T18:24:22+05:30"
169,285,323,24.06,54.51,993.11,1638363293025,"2021-12-01T18:24:53+05:30"
172,286,324,24.07,54.64,993.07,1638363323584,"2021-12-01T18:25:23+05:30"
170,293,329,24.07,54.35,993.16,1638363354314,"2021-12-01T18:25:54+05:30"
177,299,349,24.07,54.54,993.11,1638363384819,"2021-12-01T18:26:24+05:30"
180,305,339,24.08,54.67,993.07,1638363415435,"2021-12-01T18:26:55+05:30"
179,307,353,24.11,54.68,993.05,1638363446003,"2021-12-01T18:27:26+05:30"
176,305,347,24.16,54.89,993,1638363476613,"2021-12-01T18:27:56+05:30"
179,304,347,24.2,54.77,992.99,1638363507234,"2021-12-01T18:28:27+05:30"
178,300,346,24.24,54.73,993.01,1638363537785,"2021-12-01T18:28:57+05:30"
175,296,345,24.25,54.69,993.02,1638363568390,"2021-12-01T18:29:28+05:30"
170,285,334,24.23,54.29,993.11,1638363599003,"2021-12-01T18:29:59+05:30"
171,291,333,24.21,54.61,993.03,1638363629563,"2021-12-01T18:30:29+05:30"
172,288,327,24.2,54.67,992.99,1638363660161,"2021-12-01T18:31:00+05:30"
176,290,325,24.15,54.27,993.11,1638363691144,"2021-12-01T18:31:31+05:30"
172,288,333,24.18,54.6,993,1638363721373,"2021-12-01T18:32:01+05:30"
172,294,341,24.21,54.56,992.97,1638363751935,"2021-12-01T18:32:31+05:30"
175,305,345,24.2,54.71,992.93,1638363782545,"2021-12-01T18:33:02+05:30"
176,299,344,24.17,54.7,992.93,1638363813252,"2021-12-01T18:33:33+05:30"
171,293,337,24.15,55.28,992.78,1638363843815,"2021-12-01T18:34:03+05:30"
179,297,338,24.14,55.35,992.74,1638363869573,"2021-12-01T18:34:29+05:30"
178,308,353,24.11,55.6,992.69,1638363900173,"2021-12-01T18:35:00+05:30"
171,298,337,24.13,55.91,992.59,1638363930686,"2021-12-01T18:35:30+05:30"
171,290,345,24.18,55.66,992.66,1638363961274,"2021-12-01T18:36:01+05:30"
171,291,337,24.21,55.57,992.67,1638363991919,"2021-12-01T18:36:31+05:30"
170,286,325,24.25,55.68,992.64,1638364022534,"2021-12-01T18:37:02+05:30"
171,293,330,24.24,55.6,992.69,1638364053106,"2021-12-01T18:37:33+05:30"
171,291,329,24.28,55.64,992.66,1638364083677,"2021-12-01T18:38:03+05:30"
169,286,323,24.25,55.12,992.84,1638364114348,"2021-12-01T18:38:34+05:30"
169,287,331,24.27,55.02,992.86,1638364144954,"2021-12-01T18:39:04+05:30"
165,284,324,24.27,54.58,992.99,1638364175936,"2021-12-01T18:39:35+05:30"
171,294,335,24.25,54.2,993.11,1638364206213,"2021-12-01T18:40:06+05:30"
168,292,340,24.23,54.25,993.08,1638364236794,"2021-12-01T18:40:36+05:30"
170,291,331,24.16,54.61,992.99,1638364267393,"2021-12-01T18:41:07+05:30"
171,282,324,24.15,55.13,992.81,1638364298047,"2021-12-01T18:41:38+05:30"
172,292,328,24.15,55.36,992.73,1638364328612,"2021-12-01T18:42:08+05:30"
177,299,342,24.11,55.53,992.66,1638364359318,"2021-12-01T18:42:39+05:30"
171,295,342,24.05,55.63,992.63,1638364389752,"2021-12-01T18:43:09+05:30"
174,297,345,24.04,55.42,992.68,1638364420381,"2021-12-01T18:43:40+05:30"
174,296,335,24.02,55.28,992.74,1638364450909,"2021-12-01T18:44:10+05:30"
174,295,334,24.01,55.46,992.68,1638364481545,"2021-12-01T18:44:41+05:30"
174,292,339,24.03,55.38,992.7,1638364512187,"2021-12-01T18:45:12+05:30"
172,290,329,24.05,55.15,992.77,1638364542774,"2021-12-01T18:45:42+05:30"
171,294,330,24.12,55.78,992.59,1638364573570,"2021-12-01T18:46:13+05:30"
171,289,326,24.18,55.92,992.5,1638364603981,"2021-12-01T18:46:43+05:30"
171,291,328,24.16,55.45,992.65,1638364634673,"2021-12-01T18:47:14+05:30"
172,287,328,24.12,55.77,992.58,1638364665151,"2021-12-01T18:47:45+05:30"
170,289,338,24.17,55.87,992.53,1638364695764,"2021-12-01T18:48:15+05:30"
168,281,326,24.18,55.6,992.63,1638364726349,"2021-12-01T18:48:46+05:30"
173,291,331,24.23,55.7,992.59,1638364757158,"2021-12-01T18:49:17+05:30"
170,292,335,24.34,55.5,992.64,1638364780694,"2021-12-01T18:49:40+05:30"
170,292,329,24.38,55.23,992.72,1638364811018,"2021-12-01T18:50:11+05:30"
170,294,329,24.38,55.08,992.8,1638364841649,"2021-12-01T18:50:41+05:30"
167,291,328,24.45,55.35,992.74,1638364872230,"2021-12-01T18:51:12+05:30"
169,292,331,24.49,55.02,992.81,1638364902822,"2021-12-01T18:51:42+05:30"
170,291,336,24.42,54.81,992.92,1638364933391,"2021-12-01T18:52:13+05:30"
172,294,336,24.36,54.85,992.92,1638364963975,"2021-12-01T18:52:43+05:30"
174,292,333,24.34,55.09,992.86,1638364994569,"2021-12-01T18:53:14+05:30"
169,288,335,24.36,55.16,992.85,1638365025137,"2021-12-01T18:53:45+05:30"
171,295,338,24.39,55.12,992.87,1638365055759,"2021-12-01T18:54:15+05:30"
170,290,338,24.43,55.01,992.9,1638365086337,"2021-12-01T18:54:46+05:30"
171,295,343,24.47,55.1,992.87,1638365117205,"2021-12-01T18:55:17+05:30"
171,291,330,24.48,54.89,992.93,1638365147798,"2021-12-01T18:55:47+05:30"
172,294,337,24.52,54.8,992.96,1638365178357,"2021-12-01T18:56:18+05:30"
170,293,336,24.51,54.87,992.96,1638365208971,"2021-12-01T18:56:48+05:30"
172,293,340,24.48,54.87,992.95,1638365239536,"2021-12-01T18:57:19+05:30"
166,291,334,24.46,54.98,992.93,1638365270150,"2021-12-01T18:57:50+05:30"
172,296,336,24.49,55.05,992.9,1638365300801,"2021-12-01T18:58:20+05:30"
170,293,333,24.47,54.77,993.01,1638365331339,"2021-12-01T18:58:51+05:30"
169,295,338,24.43,54.85,993.01,1638365361912,"2021-12-01T18:59:21+05:30"
170,304,346,24.41,54.79,993.04,1638365392541,"2021-12-01T18:59:52+05:30"
171,295,336,24.39,54.78,993.05,1638365423122,"2021-12-01T19:00:23+05:30"
170,288,337,24.39,54.93,993.01,1638365453727,"2021-12-01T19:00:53+05:30"
171,288,337,24.36,54.69,993.11,1638365484316,"2021-12-01T19:01:24+05:30"
165,287,340,24.43,54.9,993.04,1638365514986,"2021-12-01T19:01:54+05:30"
172,296,337,24.36,54.28,993.26,1638365545498,"2021-12-01T19:02:25+05:30"
171,302,340,24.26,54.29,993.3,1638365576072,"2021-12-01T19:02:56+05:30"
171,295,338,24.2,54.52,993.25,1638365606724,"2021-12-01T19:03:26+05:30"
171,290,332,24.15,55.09,993.11,1638365637357,"2021-12-01T19:03:57+05:30"
175,299,340,24.12,55.03,993.12,1638365669406,"2021-12-01T19:04:29+05:30"
171,300,346,24.1,54.75,993.22,1638365700065,"2021-12-01T19:05:00+05:30"
177,295,343,24.1,54.88,993.22,1638365730585,"2021-12-01T19:05:30+05:30"
173,296,337,24.11,54.84,993.23,1638365761180,"2021-12-01T19:06:01+05:30"
173,300,341,24.14,54.91,993.23,1638365791796,"2021-12-01T19:06:31+05:30"
170,293,342,24.18,54.69,993.3,1638365822457,"2021-12-01T19:07:02+05:30"
173,301,342,24.15,54.66,993.33,1638365843171,"2021-12-01T19:07:23+05:30"
178,299,343,24.07,55.02,993.25,1638365873870,"2021-12-01T19:07:53+05:30"
178,304,342,24.12,55.05,993.24,1638365904457,"2021-12-01T19:08:24+05:30"
182,311,355,24.11,54.76,993.35,1638365935021,"2021-12-01T19:08:55+05:30"
178,309,354,24.1,54.8,993.38,1638365965720,"2021-12-01T19:09:25+05:30"
179,307,351,24.13,55.06,993.3,1638365996177,"2021-12-01T19:09:56+05:30"
184,315,366,24.16,54.75,993.41,1638366026803,"2021-12-01T19:10:26+05:30"
183,312,355,24.16,54.38,993.57,1638366057421,"2021-12-01T19:10:57+05:30"
182,317,356,24.2,54.45,993.54,1638366087949,"2021-12-01T19:11:27+05:30"
181,310,349,24.21,54.29,993.58,1638366118549,"2021-12-01T19:11:58+05:30"
180,304,345,24.24,54.12,993.65,1638366149174,"2021-12-01T19:12:29+05:30"
181,311,348,24.26,53.76,993.77,1638366179843,"2021-12-01T19:12:59+05:30"
176,307,344,24.23,53.75,993.78,1638366210322,"2021-12-01T19:13:30+05:30"
179,309,347,24.25,53.66,993.79,1638366240982,"2021-12-01T19:14:00+05:30"
178,298,337,24.25,53.63,993.81,1638366271673,"2021-12-01T19:14:31+05:30"
177,306,348,24.27,53.62,993.82,1638366302072,"2021-12-01T19:15:02+05:30"
176,302,342,24.28,53.57,993.83,1638366332637,"2021-12-01T19:15:32+05:30"
175,302,343,24.23,53.48,993.88,1638366363227,"2021-12-01T19:16:03+05:30"
182,308,349,24.18,53.69,993.86,1638366393810,"2021-12-01T19:16:33+05:30"
177,303,341,24.14,53.91,993.8,1638366424398,"2021-12-01T19:17:04+05:30"
179,306,344,24.17,53.97,993.78,1638366454993,"2021-12-01T19:17:34+05:30"
179,302,346,24.17,53.86,993.81,1638366485652,"2021-12-01T19:18:05+05:30"
176,305,350,24.14,53.85,993.85,1638366516127,"2021-12-01T19:18:36+05:30"
177,299,337,24.15,53.87,993.85,1638366546781,"2021-12-01T19:19:06+05:30"
179,301,348,24.13,53.66,993.94,1638366571811,"2021-12-01T19:19:31+05:30"
174,293,342,24.12,53.82,993.9,1638366602388,"2021-12-01T19:20:02+05:30"
173,291,333,24.13,53.82,993.88,1638366632946,"2021-12-01T19:20:32+05:30"
171,290,334,24.15,53.89,993.86,1638366663564,"2021-12-01T19:21:03+05:30"
174,294,331,24.16,53.88,993.86,1638366694121,"2021-12-01T19:21:34+05:30"
173,297,326,24.16,53.92,993.84,1638366724697,"2021-12-01T19:22:04+05:30"
176,295,331,24.17,53.9,993.85,1638366755271,"2021-12-01T19:22:35+05:30"
176,300,336,24.19,53.92,993.84,1638366785877,"2021-12-01T19:23:05+05:30"
176,300,336,24.19,53.9,993.84,1638366816461,"2021-12-01T19:23:36+05:30"
176,299,348,24.18,53.85,993.86,1638366847083,"2021-12-01T19:24:07+05:30"
185,310,351,24.17,53.9,993.85,1638366877607,"2021-12-01T19:24:37+05:30"
182,312,350,24.16,53.96,993.83,1638366908247,"2021-12-01T19:25:08+05:30"
179,307,346,24.14,54.1,993.81,1638366938799,"2021-12-01T19:25:38+05:30"
183,312,357,24.14,54.56,993.68,1638366969423,"2021-12-01T19:26:09+05:30"
184,307,353,24.19,54.64,993.61,1638366999987,"2021-12-01T19:26:39+05:30"
188,313,361,24.19,54.16,993.77,1638367030582,"2021-12-01T19:27:10+05:30"
187,311,356,24.18,54.3,993.75,1638367061180,"2021-12-01T19:27:41+05:30"
183,313,360,24.22,54.29,993.73,1638367091766,"2021-12-01T19:28:11+05:30"
182,311,358,24.24,53.97,993.83,1638367122367,"2021-12-01T19:28:42+05:30"
184,314,359,24.24,53.9,993.87,1638367152973,"2021-12-01T19:29:12+05:30"
188,322,373,24.21,54.02,993.85,1638367183648,"2021-12-01T19:29:43+05:30"
187,320,367,24.19,54.2,993.81,1638367214220,"2021-12-01T19:30:14+05:30"
186,322,366,24.19,54.34,993.77,1638367244840,"2021-12-01T19:30:44+05:30"
190,319,358,24.21,54.58,993.69,1638367275471,"2021-12-01T19:31:15+05:30"
192,315,363,24.27,54.48,993.71,1638367306140,"2021-12-01T19:31:46+05:30"
190,317,353,24.32,54.37,993.75,1638367339938,"2021-12-01T19:32:19+05:30"
186,314,357,24.37,54.12,993.82,1638367367236,"2021-12-01T19:32:47+05:30"
188,319,363,24.39,53.95,993.87,1638367397791,"2021-12-01T19:33:17+05:30"
184,318,364,24.38,54.07,993.84,1638367430379,"2021-12-01T19:33:50+05:30"
185,320,365,24.37,54.02,993.87,1638367458964,"2021-12-01T19:34:18+05:30"
188,320,365,24.36,54.21,993.81,1638367491313,"2021-12-01T19:34:51+05:30"
189,315,351,24.34,54.18,993.81,1638367521903,"2021-12-01T19:35:21+05:30"
188,312,352,24.35,54.15,993.82,1638367552482,"2021-12-01T19:35:52+05:30"
183,311,352,24.36,54.4,993.73,1638367583066,"2021-12-01T19:36:23+05:30"
183,308,343,24.35,54.35,993.75,1638367613813,"2021-12-01T19:36:53+05:30"
187,309,348,24.35,54.3,993.78,1638367644487,"2021-12-01T19:37:24+05:30"
186,317,358,24.35,54.14,993.85,1638367675215,"2021-12-01T19:37:55+05:30"
184,313,355,24.36,54.08,993.86,1638367695624,"2021-12-01T19:38:15+05:30"
187,320,370,24.38,54.16,993.82,1638367726210,"2021-12-01T19:38:46+05:30"
187,314,360,24.4,54.41,993.73,1638367756761,"2021-12-01T19:39:16+05:30"
184,318,358,24.39,54.26,993.77,1638367787345,"2021-12-01T19:39:47+05:30"
189,322,364,24.41,53.99,993.88,1638367818227,"2021-12-01T19:40:18+05:30"
188,317,365,24.39,53.88,993.91,1638367848819,"2021-12-01T19:40:48+05:30"
189,326,374,24.38,54.11,993.86,1638367879384,"2021-12-01T19:41:19+05:30"
193,325,366,24.35,54.27,993.79,1638367910075,"2021-12-01T19:41:50+05:30"
192,328,380,24.35,54.25,993.79,1638367940587,"2021-12-01T19:42:20+05:30"
