"pm1_0","pm2_5","pm10","temp","humid","ps","createdAt","localtime"
153,190,198,24.58,82.88,989.33,1638771201789,"2021-12-06T11:43:21+05:30"
154,190,196,24.58,82.91,989.33,1638771232282,"2021-12-06T11:43:52+05:30"
154,190,196,24.59,82.67,989.31,1638771262817,"2021-12-06T11:44:22+05:30"
155,193,199,24.61,82.42,989.32,1638771293384,"2021-12-06T11:44:53+05:30"
154,188,196,24.62,82.11,989.31,1638771323507,"2021-12-06T11:45:23+05:30"
149,181,187,24.63,81.97,989.32,1638771353567,"2021-12-06T11:45:53+05:30"
147,178,184,24.64,81.8,989.32,1638771383633,"2021-12-06T11:46:23+05:30"
148,179,187,24.63,81.58,989.32,1638771413868,"2021-12-06T11:46:53+05:30"
147,182,186,24.62,81.43,989.33,1638771444253,"2021-12-06T11:47:24+05:30"
148,179,184,24.62,81.35,989.33,1638771474354,"2021-12-06T11:47:54+05:30"
146,173,178,24.61,81.16,989.34,1638771504421,"2021-12-06T11:48:24+05:30"
146,177,183,24.62,81.04,989.34,1638771534846,"2021-12-06T11:48:54+05:30"
149,183,190,24.63,80.88,989.34,1638771565010,"2021-12-06T11:49:25+05:30"
147,182,190,24.62,80.66,989.33,1638771595090,"2021-12-06T11:49:55+05:30"
143,172,178,24.62,80.54,989.31,1638771625156,"2021-12-06T11:50:25+05:30"
144,173,180,24.62,80.48,989.3,1638771655224,"2021-12-06T11:50:55+05:30"
142,171,180,24.62,80.41,989.29,1638771685305,"2021-12-06T11:51:25+05:30"
140,168,174,24.6,80.33,989.29,1638771715812,"2021-12-06T11:51:55+05:30"
138,168,172,24.61,80.31,989.29,1638771745883,"2021-12-06T11:52:25+05:30"
136,165,169,24.54,79.49,989.28,1638771776011,"2021-12-06T11:52:56+05:30"
136,164,171,24.51,79,989.27,1638771806257,"2021-12-06T11:53:26+05:30"
137,167,174,24.46,79.67,989.26,1638771836561,"2021-12-06T11:53:56+05:30"
114,136,142,24.32,77.95,989.27,1638771866848,"2021-12-06T11:54:26+05:30"
104,126,131,24.24,76.66,989.25,1638771897094,"2021-12-06T11:54:57+05:30"
94,114,116,24.13,74.93,989.25,1638771948024,"2021-12-06T11:55:48+05:30"
93,111,113,24.11,74.42,989.23,1638771968615,"2021-12-06T11:56:08+05:30"
88,104,107,24.06,74.31,989.21,1638771989093,"2021-12-06T11:56:29+05:30"
90,105,107,24.02,74.07,989.19,1638772019001,"2021-12-06T11:56:59+05:30"
57,67,71,18.73,78.32,993.1,1639114311788,"2021-12-10T11:01:51+05:30"
57,64,70,18.91,76.95,993.13,1639114332291,"2021-12-10T11:02:12+05:30"
58,65,71,19.2,75.69,993.14,1639114358744,"2021-12-10T11:02:38+05:30"
56,62,71,19.48,74.42,993.14,1639114390304,"2021-12-10T11:03:10+05:30"
58,66,74,19.74,73.38,993.14,1639114419169,"2021-12-10T11:03:39+05:30"
57,67,73,19.96,72.45,993.12,1639114470058,"2021-12-10T11:04:30+05:30"
58,68,74,20.14,71.82,993.12,1639114490599,"2021-12-10T11:04:50+05:30"
57,66,73,20.29,71.4,993.12,1639114511467,"2021-12-10T11:05:11+05:30"
56,66,73,20.4,70.97,993.13,1639114541451,"2021-12-10T11:05:41+05:30"
57,66,74,20.5,70.62,993.12,1639114571634,"2021-12-10T11:06:11+05:30"
57,66,74,20.57,70.3,993.09,1639114603222,"2021-12-10T11:06:43+05:30"
57,65,72,20.64,70,993.07,1639114632825,"2021-12-10T11:07:12+05:30"
56,65,73,20.66,70.09,993.05,1639114663370,"2021-12-10T11:07:43+05:30"
58,68,75,20.65,69.71,993.06,1639114714248,"2021-12-10T11:08:34+05:30"
58,67,74,20.64,69.11,993.05,1639114735000,"2021-12-10T11:08:55+05:30"
56,65,72,20.67,69.18,993.05,1639114755418,"2021-12-10T11:09:15+05:30"
57,66,74,20.7,70.07,993.05,1639114785550,"2021-12-10T11:09:45+05:30"
57,66,74,20.7,70.07,993.05,1639114787276,"2021-12-10T11:09:47+05:30"
56,65,73,20.68,70.3,993.07,1639114816257,"2021-12-10T11:10:16+05:30"
56,66,73,20.68,70.38,993.05,1639114846931,"2021-12-10T11:10:46+05:30"
36,46,54,24.1,57.96,994.35,1639120834126,"2021-12-10T12:50:34+05:30"
