From Date,To Date,Toluene,Temp,RH,WS,WD
09-10-2021 16:30,09-10-2021 16:45,0.2,None,37,1.9,351.6
09-10-2021 16:45,09-10-2021 17:00,0.2,None,37.9,1.4,0.3
09-10-2021 17:00,09-10-2021 17:15,0.1,None,38.8,1.5,355.7
09-10-2021 17:15,09-10-2021 17:30,0.1,None,39.7,1.3,357.2
09-10-2021 17:30,09-10-2021 17:45,0.2,None,42.8,0.7,340.8
09-10-2021 17:45,09-10-2021 18:00,0.3,None,46,0.7,340.2
09-10-2021 18:00,09-10-2021 18:15,0.4,None,49.8,0.7,1.5
09-10-2021 18:15,09-10-2021 18:30,0.3,None,53.1,1,13.1
09-10-2021 18:30,09-10-2021 18:45,0.4,None,55.2,1,14.1
09-10-2021 18:45,09-10-2021 19:00,0.6,None,57.4,0.7,30.3
09-10-2021 19:00,09-10-2021 19:15,0.9,None,60.3,0.5,26.5
09-10-2021 19:15,09-10-2021 19:30,1.2,None,61.7,0.2,327.5
09-10-2021 19:30,09-10-2021 19:45,1.5,None,62.3,0.5,211.3
09-10-2021 19:45,09-10-2021 20:00,1.5,None,62.6,0.7,228.9
09-10-2021 20:00,09-10-2021 20:15,1.1,None,63.2,0.6,262.9
09-10-2021 20:15,09-10-2021 20:30,0.9,None,62.5,0.6,271
09-10-2021 20:30,09-10-2021 20:45,1.1,None,62.8,1,242.6
09-10-2021 20:45,09-10-2021 21:00,1.3,None,63.3,0.7,248.9
09-10-2021 21:00,09-10-2021 21:15,1.4,None,63.5,0.5,253.1
09-10-2021 21:15,09-10-2021 21:30,1,None,65.5,0.6,15.4
09-10-2021 21:30,09-10-2021 21:45,1.7,None,68.1,0.7,9.3
09-10-2021 21:45,09-10-2021 22:00,1.9,None,69,0.7,312.8
09-10-2021 22:00,09-10-2021 22:15,1.7,None,70.8,0.9,336.5
09-10-2021 22:15,09-10-2021 22:30,1.6,None,72.1,1,346.6
09-10-2021 22:30,09-10-2021 22:45,1.6,None,72.8,0.6,296.9
09-10-2021 22:45,09-10-2021 23:00,1.9,None,72.8,1,261.5
09-10-2021 23:00,09-10-2021 23:15,1.6,None,73.5,0.7,302.5
09-10-2021 23:15,09-10-2021 23:30,2,None,74.1,0.9,271.2
09-10-2021 23:30,09-10-2021 23:45,2.2,None,75.2,0.9,289.4
09-10-2021 23:45,10-10-2021 00:00,2.1,None,75.9,0.8,305.2
10-10-2021 00:00,10-10-2021 00:15,1.8,None,75,1,311.5
10-10-2021 00:15,10-10-2021 00:30,1.5,None,74.1,0.8,267.3
10-10-2021 00:30,10-10-2021 00:45,1.1,None,74.5,0.9,241
10-10-2021 00:45,10-10-2021 01:00,0.9,None,75.8,0.9,276.1
10-10-2021 01:00,10-10-2021 01:15,0.8,None,76.8,0.7,304.4
10-10-2021 01:15,10-10-2021 01:30,0.7,None,76.9,1,275.3
10-10-2021 01:30,10-10-2021 01:45,0.6,None,77.1,0.9,242.2
10-10-2021 01:45,10-10-2021 02:00,0.6,None,76.8,0.8,232.5
10-10-2021 02:00,10-10-2021 02:15,0.6,None,77.4,0.9,283.6
10-10-2021 02:15,10-10-2021 02:30,0.6,None,77.9,0.8,312.7
10-10-2021 02:30,10-10-2021 02:45,0.7,None,77.8,0.9,292.4
10-10-2021 02:45,10-10-2021 03:00,0.7,None,78,1,337.8
10-10-2021 03:00,10-10-2021 03:15,0.7,None,77.4,0.3,302.7
10-10-2021 03:15,10-10-2021 03:30,0.7,None,78.3,0.9,182.3
10-10-2021 03:30,10-10-2021 03:45,0.6,None,79.2,0.5,217.6
10-10-2021 03:45,10-10-2021 04:00,0.6,None,79.3,0.8,171
10-10-2021 04:00,10-10-2021 04:15,0.6,None,79.5,0.8,162.5
10-10-2021 04:15,10-10-2021 04:30,0.7,None,79.5,1,172.2
10-10-2021 04:30,10-10-2021 04:45,0.7,None,79.2,0.6,222
10-10-2021 04:45,10-10-2021 05:00,0.7,None,79.4,0.6,195.9
10-10-2021 05:00,10-10-2021 05:15,0.7,None,79.2,0.5,190.3
10-10-2021 05:15,10-10-2021 05:30,0.7,None,79.3,0.7,179.7
10-10-2021 05:30,10-10-2021 05:45,0.7,None,79.4,0.5,192
10-10-2021 05:45,10-10-2021 06:00,0.8,None,79.4,0.6,230.4
10-10-2021 06:00,10-10-2021 06:15,0.7,None,79.4,0.9,196.4
10-10-2021 06:15,10-10-2021 06:30,0.7,None,78.9,0.7,235.6
10-10-2021 06:30,10-10-2021 06:45,0.7,None,78.7,0.8,248.1
10-10-2021 06:45,10-10-2021 07:00,0.7,None,77.7,1.1,242.8
10-10-2021 07:00,10-10-2021 07:15,0.8,None,75.4,1.1,251.9
10-10-2021 07:15,10-10-2021 07:30,0.8,None,73.1,1,241
10-10-2021 07:30,10-10-2021 07:45,0.9,None,70.5,1,244.6
10-10-2021 07:45,10-10-2021 08:00,1.1,None,66.7,1.2,243.2
10-10-2021 08:00,10-10-2021 08:15,1.3,None,62.8,1.6,252.8
10-10-2021 08:15,10-10-2021 08:30,1.4,None,59.9,0.8,319.5
10-10-2021 08:30,10-10-2021 08:45,1.2,None,55.2,0.7,346
10-10-2021 08:45,10-10-2021 09:00,1.1,None,51.4,0.8,331.2
10-10-2021 09:00,10-10-2021 09:15,0.9,None,48.5,0.8,324.5
10-10-2021 09:15,10-10-2021 09:30,0.8,None,46,0.5,2.9
10-10-2021 09:30,10-10-2021 09:45,0.5,None,44.4,0.8,353.6
10-10-2021 09:45,10-10-2021 10:00,0.5,None,44.1,1,343.2
10-10-2021 10:00,10-10-2021 10:15,0.4,None,42,0.6,313.7
10-10-2021 10:15,10-10-2021 10:30,0.4,None,40.6,0.7,265.1
10-10-2021 10:30,10-10-2021 10:45,0.4,None,39.4,1.3,263
10-10-2021 10:45,10-10-2021 11:00,0.3,None,38.6,1.3,280.5
10-10-2021 11:00,10-10-2021 11:15,0.1,None,36.4,1.2,314.4
10-10-2021 11:15,10-10-2021 11:30,0.1,None,38.6,1.4,261.6
10-10-2021 11:30,10-10-2021 11:45,0.1,None,37.6,1,282.8
10-10-2021 11:45,10-10-2021 12:00,0.3,None,37,1.4,278.7
10-10-2021 12:00,10-10-2021 12:15,0.2,None,35.3,1.5,325
10-10-2021 12:15,10-10-2021 12:30,0.2,None,35.4,1.5,323.6
10-10-2021 12:30,10-10-2021 12:45,0.1,None,35.1,2.1,330.6
10-10-2021 12:45,10-10-2021 13:00,0.2,None,35.1,2.8,350.7
10-10-2021 13:00,10-10-2021 13:15,0.1,None,36.2,2.2,328.8
10-10-2021 13:15,10-10-2021 13:30,0.4,None,35.5,2.6,346.3
10-10-2021 13:30,10-10-2021 13:45,0.2,None,35.1,2.2,338.1
10-10-2021 13:45,10-10-2021 14:00,0.2,None,35.1,2,336.3
10-10-2021 14:00,10-10-2021 14:15,0.1,None,35.3,1.8,325
10-10-2021 14:15,10-10-2021 14:30,0.1,None,36.6,2,358.1
10-10-2021 14:30,10-10-2021 14:45,0.1,None,37.8,1.5,355.9
10-10-2021 14:45,10-10-2021 15:00,0.1,None,38.2,2.2,357.8
10-10-2021 15:00,10-10-2021 15:15,0.1,None,38.5,1.7,3.5
10-10-2021 15:15,10-10-2021 15:30,0.2,None,38.9,1.7,3.7
10-10-2021 15:30,10-10-2021 15:45,0.1,None,39,2,355.8
10-10-2021 15:45,10-10-2021 16:00,0.1,None,39.4,1.6,339.1
10-10-2021 16:00,10-10-2021 16:15,0.1,None,39.6,1.7,5.7
10-10-2021 16:15,10-10-2021 16:30,0.1,None,40,1.8,350.4
10-10-2021 16:30,10-10-2021 16:45,0.1,None,40.6,1.4,355.9
10-10-2021 16:45,10-10-2021 17:00,0.1,None,41.1,1.4,0.6
10-10-2021 17:00,10-10-2021 17:15,0.1,None,42.1,1,8.7
10-10-2021 17:15,10-10-2021 17:30,0.2,None,44.1,0.8,17.5
10-10-2021 17:30,10-10-2021 17:45,0.1,None,44.7,0.9,14.8
10-10-2021 17:45,10-10-2021 18:00,0.1,None,46.9,0.7,355.8
10-10-2021 18:00,10-10-2021 18:15,0.1,None,49.5,0.4,346
10-10-2021 18:15,10-10-2021 18:30,0.2,None,52.8,0.6,188.5
10-10-2021 18:30,10-10-2021 18:45,0.2,None,55.5,0.7,205.7
10-10-2021 18:45,10-10-2021 19:00,0.2,None,55.6,0.8,195.5
10-10-2021 19:00,10-10-2021 19:15,0.3,None,56.6,0.6,226.4
10-10-2021 19:15,10-10-2021 19:30,0.4,None,58.1,0.9,28
10-10-2021 19:30,10-10-2021 19:45,0.4,None,59.6,0.5,47.7
10-10-2021 19:45,10-10-2021 20:00,0.5,None,61.7,0.7,46.7
10-10-2021 20:00,10-10-2021 20:15,0.8,None,61.3,0.8,64.8
10-10-2021 20:15,10-10-2021 20:30,0.5,None,60.4,1.2,147.2
10-10-2021 20:30,10-10-2021 20:45,0.5,None,61.2,0.8,173.1
10-10-2021 20:45,10-10-2021 21:00,0.4,None,63.4,0.6,213.2
10-10-2021 21:00,10-10-2021 21:15,0.7,None,66.5,0.9,188.6
10-10-2021 21:15,10-10-2021 21:30,0.6,None,64.9,1.1,153.8
10-10-2021 21:30,10-10-2021 21:45,0.6,None,63.5,0.8,153.9
10-10-2021 21:45,10-10-2021 22:00,0.8,None,64.9,0.6,142.6
10-10-2021 22:00,10-10-2021 22:15,0.9,None,65.6,0.4,27.1
10-10-2021 22:15,10-10-2021 22:30,0.9,None,67.1,0.9,65.2
10-10-2021 22:30,10-10-2021 22:45,0.9,None,69.3,0.5,151
10-10-2021 22:45,10-10-2021 23:00,1,None,69.7,1,141
10-10-2021 23:00,10-10-2021 23:15,1.1,None,68.9,1,169.7
10-10-2021 23:15,10-10-2021 23:30,1.3,None,70.3,0.2,279.8
10-10-2021 23:30,10-10-2021 23:45,1.7,None,70.7,1,269.9
10-10-2021 23:45,11-10-2021 00:00,1.5,None,71.9,1.7,266
11-10-2021 00:00,11-10-2021 00:15,1.4,None,72.5,0.8,253.2
11-10-2021 00:15,11-10-2021 00:30,1.7,None,73.1,0.6,280.4
11-10-2021 00:30,11-10-2021 00:45,1.6,None,72.7,0.5,208.5
11-10-2021 00:45,11-10-2021 01:00,1.5,None,73.9,0.3,213.9
11-10-2021 01:00,11-10-2021 01:15,1.9,None,75.5,0.4,206.1
11-10-2021 01:15,11-10-2021 01:30,1.7,None,75.7,0.2,3.9
11-10-2021 01:30,11-10-2021 01:45,1.6,None,76.1,0.3,297.6
11-10-2021 01:45,11-10-2021 02:00,1.8,None,76.7,0.1,189
11-10-2021 02:00,11-10-2021 02:15,2,None,77.1,0.2,104.2
11-10-2021 02:15,11-10-2021 02:30,2.3,None,77.2,0.2,195.6
11-10-2021 02:30,11-10-2021 02:45,2.5,None,77.6,0.5,204.3
11-10-2021 02:45,11-10-2021 03:00,2.4,None,77.7,0.9,173.2
11-10-2021 03:00,11-10-2021 03:15,2.3,None,78,1.1,160.4
11-10-2021 03:15,11-10-2021 03:30,2.4,None,77.7,1.3,158.9
11-10-2021 03:30,11-10-2021 03:45,2.6,None,77.4,0.9,165.8
11-10-2021 03:45,11-10-2021 04:00,2.9,None,78.2,0.8,331.5
11-10-2021 04:00,11-10-2021 04:15,3.1,None,77.7,0.5,310.5
11-10-2021 04:15,11-10-2021 04:30,3.1,None,77.9,0.5,264.6
11-10-2021 04:30,11-10-2021 04:45,3.7,None,78.4,1,241.9
11-10-2021 04:45,11-10-2021 05:00,3.8,None,77.7,1.5,263.2
11-10-2021 05:00,11-10-2021 05:15,4.2,None,74.6,1.5,271.2
11-10-2021 05:15,11-10-2021 05:30,5.1,None,73.6,1.4,263.9
11-10-2021 05:30,11-10-2021 05:45,7.3,None,73.6,0.9,262.5
11-10-2021 05:45,11-10-2021 06:00,8.7,None,74.9,1,263.4
11-10-2021 06:00,11-10-2021 06:15,9,None,75,0.8,236.1
11-10-2021 06:15,11-10-2021 06:30,9,None,75.8,0.9,207.7
11-10-2021 06:30,11-10-2021 06:45,7.8,None,74.9,0.8,237.1
11-10-2021 06:45,11-10-2021 07:00,8.2,None,74.9,0.9,255.8
11-10-2021 07:00,11-10-2021 07:15,8,None,73.6,0.9,277.4
11-10-2021 07:15,11-10-2021 07:30,7.4,None,71,0.7,257.9
11-10-2021 07:30,11-10-2021 07:45,6.1,None,69.9,0.5,196
11-10-2021 07:45,11-10-2021 08:00,5.1,None,65.5,0.7,240.1
11-10-2021 08:00,11-10-2021 08:15,4.6,None,61,0.5,255.1
11-10-2021 08:15,11-10-2021 08:30,3.8,None,56.6,0.8,292.8
11-10-2021 08:30,11-10-2021 08:45,2.8,None,52.4,0.8,276.5
11-10-2021 08:45,11-10-2021 09:00,2.2,None,49.9,1.2,258.4
11-10-2021 09:00,11-10-2021 09:15,1.4,None,45.8,1.6,265.1
11-10-2021 09:15,11-10-2021 09:30,1.1,None,43.5,1.4,264.5
11-10-2021 09:30,11-10-2021 09:45,1,None,42,1.2,262.9
11-10-2021 09:45,11-10-2021 10:00,0.6,None,40.5,1,253.3
11-10-2021 10:00,11-10-2021 10:15,0.5,None,40.1,1.6,257.7
11-10-2021 10:15,11-10-2021 10:30,0.5,None,40.5,1.1,260
11-10-2021 10:30,11-10-2021 10:45,0.5,None,39.1,1.1,283.8
11-10-2021 10:45,11-10-2021 11:00,0.3,None,38,1.1,314.4
11-10-2021 11:00,11-10-2021 11:15,0.4,None,37.7,0.9,300.9
11-10-2021 11:15,11-10-2021 11:30,0.3,None,36.9,1.4,337.4
11-10-2021 11:30,11-10-2021 11:45,0.3,None,37.5,1.3,316.1
11-10-2021 11:45,11-10-2021 12:00,0.4,None,36.3,1.8,344.2
11-10-2021 12:00,11-10-2021 12:15,0.3,None,36.4,1.8,358.3
11-10-2021 12:15,11-10-2021 12:30,0.3,None,36.5,1.2,295
11-10-2021 12:30,11-10-2021 12:45,0.2,None,34.7,1.7,357.9
11-10-2021 12:45,11-10-2021 13:00,0.2,None,35.1,0.7,39.6
11-10-2021 13:00,11-10-2021 13:15,0.3,None,35.6,1,287.1
11-10-2021 13:15,11-10-2021 13:30,0.3,None,34.9,0.9,349.6
11-10-2021 13:30,11-10-2021 13:45,0.3,None,36,1.2,340.2
11-10-2021 13:45,11-10-2021 14:00,0.2,None,36.4,1.2,17.2
11-10-2021 14:00,11-10-2021 14:15,0.2,None,36.7,1.3,23.5
11-10-2021 14:15,11-10-2021 14:30,0.3,None,36.8,1.2,5.5
11-10-2021 14:30,11-10-2021 14:45,0.3,None,37.3,1.2,357.7
11-10-2021 14:45,11-10-2021 15:00,0.2,None,38.1,0.8,358.4
11-10-2021 15:00,11-10-2021 15:15,0.3,None,37.6,1.3,340.6
11-10-2021 15:15,11-10-2021 15:30,0.3,None,37,1.4,324.8
11-10-2021 15:30,11-10-2021 15:45,0.2,None,39.2,0.5,256.2
11-10-2021 15:45,11-10-2021 16:00,0.3,None,40.1,0.7,325.2
11-10-2021 16:00,11-10-2021 16:15,0.1,None,38.3,1.3,15.5
11-10-2021 16:15,11-10-2021 16:30,0.2,None,37.9,1.1,30
11-10-2021 16:30,11-10-2021 16:45,0.2,None,38.6,1.4,359.3
11-10-2021 16:45,11-10-2021 17:00,0.2,None,39.4,1.1,13.2
11-10-2021 17:00,11-10-2021 17:15,0.2,None,39.3,1.4,1.6
11-10-2021 17:15,11-10-2021 17:30,0.3,None,41.3,1.2,26.2
11-10-2021 17:30,11-10-2021 17:45,0.2,None,43.4,1.1,21.4
11-10-2021 17:45,11-10-2021 18:00,0.2,None,44.2,1.2,26.6
11-10-2021 18:00,11-10-2021 18:15,0.3,None,45.5,0.9,49.4
11-10-2021 18:15,11-10-2021 18:30,0.5,None,46.8,0.9,55.2
11-10-2021 18:30,11-10-2021 18:45,0.9,None,48.1,1,96.8
11-10-2021 18:45,11-10-2021 19:00,1.4,None,49.1,0.6,109.5
11-10-2021 19:00,11-10-2021 19:15,1.8,None,50.4,0.9,127.5
11-10-2021 19:15,11-10-2021 19:30,2.5,None,50.8,0.9,119.6
11-10-2021 19:30,11-10-2021 19:45,3.1,None,51.8,0.7,73.5
11-10-2021 19:45,11-10-2021 20:00,3.5,None,53.6,0.9,48
11-10-2021 20:00,11-10-2021 20:15,3.3,None,54.5,1.2,40.7
11-10-2021 20:15,11-10-2021 20:30,3.3,None,54.5,1,50.2
11-10-2021 20:30,11-10-2021 20:45,3.6,None,59,0.4,136.9
11-10-2021 20:45,11-10-2021 21:00,3.9,None,63,0.9,189.1
11-10-2021 21:00,11-10-2021 21:15,3.5,None,62.4,0.5,151.3
11-10-2021 21:15,11-10-2021 21:30,3.1,None,64.2,0.5,240.6
11-10-2021 21:30,11-10-2021 21:45,4.5,None,64.9,0.5,316.5
11-10-2021 21:45,11-10-2021 22:00,4.1,None,63.8,0.7,282.7
11-10-2021 22:00,11-10-2021 22:15,4.5,None,64.1,0.8,330
11-10-2021 22:15,11-10-2021 22:30,5,None,63.8,0.8,322
11-10-2021 22:30,11-10-2021 22:45,5.2,None,63.8,0.8,307
11-10-2021 22:45,11-10-2021 23:00,5.5,None,65.2,0.8,272.8
11-10-2021 23:00,11-10-2021 23:15,5.7,None,67,0.7,236.3
11-10-2021 23:15,11-10-2021 23:30,5.6,None,69.4,1.1,252.4
11-10-2021 23:30,11-10-2021 23:45,5.3,None,71.4,1,275.7
11-10-2021 23:45,12-10-2021 00:00,4.3,None,72.8,0.8,289.7
12-10-2021 00:00,12-10-2021 00:15,4,None,72.5,0.6,302
12-10-2021 00:15,12-10-2021 00:30,3.7,None,73.9,0.6,334.4
12-10-2021 00:30,12-10-2021 00:45,3.2,None,74.9,0.1,208.3
12-10-2021 00:45,12-10-2021 01:00,3,None,76,0.6,199.1
12-10-2021 01:00,12-10-2021 01:15,2.9,None,76.1,0.6,206.9
12-10-2021 01:15,12-10-2021 01:30,3.1,None,76.3,0.4,170.7
12-10-2021 01:30,12-10-2021 01:45,3.2,None,76.2,0.6,150.1
12-10-2021 01:45,12-10-2021 02:00,3.3,None,75.5,1.1,158.5
12-10-2021 02:00,12-10-2021 02:15,3.4,None,76,1.1,153
12-10-2021 02:15,12-10-2021 02:30,4.1,None,76.5,0.2,314.4
12-10-2021 02:30,12-10-2021 02:45,4.2,None,76.9,0.6,358.8
12-10-2021 02:45,12-10-2021 03:00,4.6,None,77.7,0.8,352.6
12-10-2021 03:00,12-10-2021 03:15,4.3,None,78,0.9,352.7
12-10-2021 03:15,12-10-2021 03:30,4.2,None,77.9,1.3,344
12-10-2021 03:30,12-10-2021 03:45,4.1,None,77.9,0.5,333.6
12-10-2021 03:45,12-10-2021 04:00,4,None,78.3,0.5,235.3
12-10-2021 04:00,12-10-2021 04:15,3.9,None,78.7,0.7,200.5
12-10-2021 04:15,12-10-2021 04:30,4.2,None,78.7,0.6,244.4
12-10-2021 04:30,12-10-2021 04:45,3.9,None,78.6,0.9,291.2
12-10-2021 04:45,12-10-2021 05:00,4.2,None,77.1,0.8,283.2
12-10-2021 05:00,12-10-2021 05:15,4.7,None,76.8,1.1,170.2
12-10-2021 05:15,12-10-2021 05:30,4.7,None,78.1,0.7,198.8
12-10-2021 05:30,12-10-2021 05:45,4.7,None,78.3,0.4,302.5
12-10-2021 05:45,12-10-2021 06:00,4.8,None,78,1.3,337.3
12-10-2021 06:00,12-10-2021 06:15,4.9,None,77.4,0.9,344.1
12-10-2021 06:15,12-10-2021 06:30,4.6,None,77.8,0.5,351.2
12-10-2021 06:30,12-10-2021 06:45,5.6,None,78.6,0.4,141
12-10-2021 06:45,12-10-2021 07:00,6,None,77.9,0.6,208.2
12-10-2021 07:00,12-10-2021 07:15,5.8,None,77.9,0.8,194.1
12-10-2021 07:15,12-10-2021 07:30,5.7,None,77.1,0.7,209.3
12-10-2021 07:30,12-10-2021 07:45,5.5,None,73.1,0.7,233.4
12-10-2021 07:45,12-10-2021 08:00,5.8,None,68.5,1.4,254.2
12-10-2021 08:00,12-10-2021 08:15,7.3,None,63.5,1.7,261.9
12-10-2021 08:15,12-10-2021 08:30,8.1,None,59.9,1.3,265.7
12-10-2021 08:30,12-10-2021 08:45,7.2,None,55.6,1.3,270.8
12-10-2021 08:45,12-10-2021 09:00,6.1,None,53.5,1.6,259
12-10-2021 09:00,12-10-2021 09:15,4.6,None,52.4,1.5,257.5
12-10-2021 09:15,12-10-2021 09:30,3.4,None,50.1,1.5,255.8
12-10-2021 09:30,12-10-2021 09:45,2.9,None,47.3,1.8,257.3
12-10-2021 09:45,12-10-2021 10:00,2.2,None,45.2,1.6,263.5
12-10-2021 10:00,12-10-2021 10:15,1.7,None,42.6,2,260.2
12-10-2021 10:15,12-10-2021 10:30,1.2,None,42.5,1.8,259.1
12-10-2021 10:30,12-10-2021 10:45,0.9,None,41.4,1.5,254.8
12-10-2021 10:45,12-10-2021 11:00,0.9,None,40,1.2,250.8
12-10-2021 11:00,12-10-2021 11:15,0.8,None,39.5,1.1,248.6
12-10-2021 11:15,12-10-2021 11:30,0.7,None,34.4,1.4,346.5
12-10-2021 11:30,12-10-2021 11:45,0.6,None,33.2,0.9,354
12-10-2021 11:45,12-10-2021 12:00,0.6,None,32.5,1.6,357.9
12-10-2021 12:00,12-10-2021 12:15,0.4,None,32.2,1.5,1.7
12-10-2021 12:15,12-10-2021 12:30,0.4,None,33.1,1.7,351.5
12-10-2021 12:30,12-10-2021 12:45,0.3,None,32.9,1.6,353.6
12-10-2021 12:45,12-10-2021 13:00,0.5,None,33.4,2.2,348.5
12-10-2021 13:00,12-10-2021 13:15,0.3,None,33.9,2,331.4
12-10-2021 13:15,12-10-2021 13:30,0.3,None,33.9,1.6,356.6
12-10-2021 13:30,12-10-2021 13:45,0.3,None,33.5,1.4,354.5
12-10-2021 13:45,12-10-2021 14:00,0.3,None,33.4,1.7,326.1
12-10-2021 14:00,12-10-2021 14:15,0.3,None,33.2,1.4,0.1
12-10-2021 14:15,12-10-2021 14:30,0.3,None,34.6,1.7,354.1
12-10-2021 14:30,12-10-2021 14:45,0.3,None,33.5,1.1,13.3
12-10-2021 14:45,12-10-2021 15:00,0.3,None,33.2,1.3,9.5
12-10-2021 15:00,12-10-2021 15:15,0.3,None,34,1.8,358.3
12-10-2021 15:15,12-10-2021 15:30,0.2,None,35.7,1.5,355.6
12-10-2021 15:30,12-10-2021 15:45,0.2,None,36,1.4,2.3
12-10-2021 15:45,12-10-2021 16:00,0.4,None,36.3,1.5,5.1
12-10-2021 16:00,12-10-2021 16:15,0.2,None,36.4,1.6,0.3
12-10-2021 16:15,12-10-2021 16:30,0.3,None,36.6,1.8,350.2
12-10-2021 16:30,12-10-2021 16:45,0.3,None,36.5,2,347.6
12-10-2021 16:45,12-10-2021 17:00,0.3,None,37.6,1.7,355.6
12-10-2021 17:00,12-10-2021 17:15,0.2,None,39.2,2,354.4
12-10-2021 17:15,12-10-2021 17:30,0.2,None,41.1,1.7,355.6
12-10-2021 17:30,12-10-2021 17:45,0.3,None,42.5,1.7,359
12-10-2021 17:45,12-10-2021 18:00,0.3,None,44,1.4,359.4
12-10-2021 18:00,12-10-2021 18:15,0.5,None,45.6,1.2,2.1
12-10-2021 18:15,12-10-2021 18:30,0.7,None,47.7,1,8.5
12-10-2021 18:30,12-10-2021 18:45,0.9,None,50.5,0.9,1.2
12-10-2021 18:45,12-10-2021 19:00,1.7,None,53.4,1,333.7
12-10-2021 19:00,12-10-2021 19:15,2.7,None,56.5,1.1,333.1
12-10-2021 19:15,12-10-2021 19:30,2,None,59.7,1.1,343.3
12-10-2021 19:30,12-10-2021 19:45,1.5,None,62.1,0.8,3.8
12-10-2021 19:45,12-10-2021 20:00,1.2,None,62.8,0.9,10.7
12-10-2021 20:00,12-10-2021 20:15,1.5,None,63.8,1,6.8
12-10-2021 20:15,12-10-2021 20:30,1.5,None,64.1,1,355
12-10-2021 20:30,12-10-2021 20:45,1.5,None,63.3,1.1,357.1
12-10-2021 20:45,12-10-2021 21:00,1.3,None,62.9,1,9
12-10-2021 21:00,12-10-2021 21:15,1.1,None,63.4,0.8,0.5
12-10-2021 21:15,12-10-2021 21:30,1,None,64.2,1.1,1.3
12-10-2021 21:30,12-10-2021 21:45,1,None,64.9,1,0.4
12-10-2021 21:45,12-10-2021 22:00,1.1,None,64.6,0.6,342.1
12-10-2021 22:00,12-10-2021 22:15,1.1,None,65.4,0.9,17.9
12-10-2021 22:15,12-10-2021 22:30,1.2,None,66.2,0.8,2
12-10-2021 22:30,12-10-2021 22:45,1.3,None,68.1,1,3.5
12-10-2021 22:45,12-10-2021 23:00,1.6,None,68.1,1,13.8
12-10-2021 23:00,12-10-2021 23:15,1.6,None,67.4,1,14.6
12-10-2021 23:15,12-10-2021 23:30,1.7,None,67.6,0.7,26.1
12-10-2021 23:30,12-10-2021 23:45,1.6,None,69.5,0.5,29.7
12-10-2021 23:45,13-10-2021 00:00,1.7,None,70.5,0.8,10.4
13-10-2021 00:00,13-10-2021 00:15,2.1,None,71.2,0.8,349.5
13-10-2021 00:15,13-10-2021 00:30,2.4,None,72.2,0.7,6.6
13-10-2021 00:30,13-10-2021 00:45,2.1,None,73,0.3,37.2
13-10-2021 00:45,13-10-2021 01:00,2.1,None,74.1,0.2,143.7
13-10-2021 01:00,13-10-2021 01:15,2.4,None,75.2,0.6,4.1
13-10-2021 01:15,13-10-2021 01:30,2.4,None,76.2,0.7,327.6
13-10-2021 01:30,13-10-2021 01:45,2.5,None,76.6,0.3,249
13-10-2021 01:45,13-10-2021 02:00,2.1,None,76.6,0.7,271
13-10-2021 02:00,13-10-2021 02:15,2.1,None,76.8,0.9,326
13-10-2021 02:15,13-10-2021 02:30,2.1,None,75.1,1,331.2
13-10-2021 02:30,13-10-2021 02:45,1.8,None,75.6,0.6,240.2
13-10-2021 02:45,13-10-2021 03:00,1.7,None,77.8,1,340.5
13-10-2021 03:00,13-10-2021 03:15,1.6,None,77,1.2,351.9
13-10-2021 03:15,13-10-2021 03:30,1.9,None,75.4,1.2,345.6
13-10-2021 03:30,13-10-2021 03:45,2.6,None,75.6,1.1,334.9
13-10-2021 03:45,13-10-2021 04:00,2.9,None,77.1,0.6,333.6
13-10-2021 04:00,13-10-2021 04:15,2.7,None,77.5,0.6,236.9
13-10-2021 04:15,13-10-2021 04:30,2.5,None,78.6,0.7,259.4
13-10-2021 04:30,13-10-2021 04:45,2.3,None,79.7,0.8,314.9
13-10-2021 04:45,13-10-2021 05:00,2.1,None,79.6,0.6,315.4
13-10-2021 05:00,13-10-2021 05:15,2,None,79.5,0.8,265.2
13-10-2021 05:15,13-10-2021 05:30,2,None,79.6,0.6,272.2
13-10-2021 05:30,13-10-2021 05:45,1.8,None,79.9,0.6,295.7
13-10-2021 05:45,13-10-2021 06:00,1.6,None,81.6,0.8,321.6
13-10-2021 06:00,13-10-2021 06:15,1.4,None,81.3,0.7,310.3
13-10-2021 06:15,13-10-2021 06:30,1.2,None,81,0.7,279.4
13-10-2021 06:30,13-10-2021 06:45,1,None,80.8,0.9,262.1
13-10-2021 06:45,13-10-2021 07:00,1,None,81.1,0.8,253.2
13-10-2021 07:00,13-10-2021 07:15,0.9,None,81,0.6,243.7
13-10-2021 07:15,13-10-2021 07:30,0.9,None,79.8,0.7,290
13-10-2021 07:30,13-10-2021 07:45,0.8,None,78.4,0.9,293.9
13-10-2021 07:45,13-10-2021 08:00,0.7,None,75.4,0.8,272.8
13-10-2021 08:00,13-10-2021 08:15,0.6,None,71.3,0.8,272.3
13-10-2021 08:15,13-10-2021 08:30,0.7,None,67.5,0.4,307
13-10-2021 08:30,13-10-2021 08:45,0.6,None,62.4,0.8,327.5
13-10-2021 08:45,13-10-2021 09:00,0.6,None,57.3,1.1,320.1
13-10-2021 09:00,13-10-2021 09:15,0.6,None,54.2,1,335.3
13-10-2021 09:15,13-10-2021 09:30,0.6,None,51.8,1,347.8
