From Date,To Date,PM2.5,PM10,NO,NO2,NOx
09-10-2021 20:45,09-10-2021 21:00,74,291,210.1,92.7,220.6
09-10-2021 21:00,09-10-2021 21:15,74,291,256.5,86.7,253.9
09-10-2021 21:15,09-10-2021 21:30,74,291,303.6,96.1,298.8
09-10-2021 21:30,09-10-2021 21:45,74,291,264.3,83.9,260.1
09-10-2021 21:45,09-10-2021 22:00,85,287,267.5,86.5,264.2
09-10-2021 22:00,09-10-2021 22:15,85,287,265.8,84.1,261.3
09-10-2021 22:15,09-10-2021 22:30,85,287,328.3,70.9,305.1
09-10-2021 22:30,09-10-2021 22:45,85,287,357.9,73.9,331
09-10-2021 22:45,09-10-2021 23:00,88,332,324.2,70.1,302
09-10-2021 23:00,09-10-2021 23:15,88,332,257.2,64,243.6
09-10-2021 23:15,09-10-2021 23:30,88,332,232,70.4,226.5
09-10-2021 23:30,09-10-2021 23:45,88,332,227.3,76.7,226.1
09-10-2021 23:45,10-10-2021 00:00,88,283,231.3,73.5,227.9
10-10-2021 00:00,10-10-2021 00:15,88,283,217.3,73.9,216.6
10-10-2021 00:15,10-10-2021 00:30,88,283,191.8,72,192.7
10-10-2021 00:30,10-10-2021 00:45,88,283,147.5,62.6,153.5
10-10-2021 00:45,10-10-2021 01:00,78,250,126.5,72.3,141.5
10-10-2021 01:00,10-10-2021 01:15,78,250,113,61.5,124.8
10-10-2021 01:15,10-10-2021 01:30,78,250,109.1,64.7,123.5
10-10-2021 01:30,10-10-2021 01:45,78,250,104.4,60.9,117.6
10-10-2021 01:45,10-10-2021 02:00,85,256,103.8,66.9,120.2
10-10-2021 02:00,10-10-2021 02:15,85,256,None,None,None
10-10-2021 02:15,10-10-2021 02:30,85,256,None,None,None
10-10-2021 02:30,10-10-2021 02:45,85,256,None,None,None
10-10-2021 02:45,10-10-2021 03:00,69,238,96.6,62.4,111.9
10-10-2021 03:00,10-10-2021 03:15,69,238,78.8,63.8,98
10-10-2021 03:15,10-10-2021 03:30,69,238,89.4,55.6,103
10-10-2021 03:30,10-10-2021 03:45,69,238,82.8,53.6,96.5
10-10-2021 03:45,10-10-2021 04:00,59,174,57.2,51.2,73.8
10-10-2021 04:00,10-10-2021 04:15,59,174,66.5,50.6,81.2
10-10-2021 04:15,10-10-2021 04:30,59,174,58,50.9,74.3
10-10-2021 04:30,10-10-2021 04:45,59,174,57.7,51.1,74.2
10-10-2021 04:45,10-10-2021 05:00,55,166,39,52.7,59.8
10-10-2021 05:00,10-10-2021 05:15,55,166,31.5,49.9,52.2
10-10-2021 05:15,10-10-2021 05:30,55,166,28.3,46.4,47.8
10-10-2021 05:30,10-10-2021 05:45,55,166,49.5,46.1,65.1
10-10-2021 05:45,10-10-2021 06:00,53,149,56.2,46.5,70.4
10-10-2021 06:00,10-10-2021 06:15,53,149,53.6,44.3,67.3
10-10-2021 06:15,10-10-2021 06:30,53,149,69.1,40.9,78
10-10-2021 06:30,10-10-2021 06:45,53,149,76.1,44.6,85.7
10-10-2021 06:45,10-10-2021 07:00,62,157,70.3,43,80.1
10-10-2021 07:00,10-10-2021 07:15,62,157,54.4,49.6,70.7
10-10-2021 07:15,10-10-2021 07:30,62,157,53.4,48.3,69.1
10-10-2021 07:30,10-10-2021 07:45,62,157,43.9,50.2,62.4
10-10-2021 07:45,10-10-2021 08:00,68,186,33.4,53.9,55.9
10-10-2021 08:00,10-10-2021 08:15,68,186,33.1,58.1,57.9
10-10-2021 08:15,10-10-2021 08:30,68,186,30,63.8,58.4
10-10-2021 08:30,10-10-2021 08:45,68,186,24.5,63.6,53.8
10-10-2021 08:45,10-10-2021 09:00,55,182,19.4,63.7,49.6
10-10-2021 09:00,10-10-2021 09:15,55,182,16.7,65.4,48.3
10-10-2021 09:15,10-10-2021 09:30,55,182,16.1,71.7,51.2
10-10-2021 09:30,10-10-2021 09:45,55,182,11.1,63.5,42.9
10-10-2021 09:45,10-10-2021 10:00,50,184,5.7,58.5,35.8
10-10-2021 10:00,10-10-2021 10:15,50,184,4.2,55,32.7
10-10-2021 10:15,10-10-2021 10:30,50,184,5.3,55.3,33.7
10-10-2021 10:30,10-10-2021 10:45,50,184,4.2,47.4,28.6
10-10-2021 10:45,10-10-2021 11:00,44,171,3.8,45,27.1
10-10-2021 11:00,10-10-2021 11:15,44,171,3.9,40.3,24.6
10-10-2021 11:15,10-10-2021 11:30,44,171,3.2,35.6,21.6
10-10-2021 11:30,10-10-2021 11:45,44,171,2.9,38.6,22.9
10-10-2021 11:45,10-10-2021 12:00,51,174,2,33.5,19.5
10-10-2021 12:00,10-10-2021 12:15,51,174,2.2,39.4,22.8
10-10-2021 12:15,10-10-2021 12:30,51,174,2.2,35.8,20.8
10-10-2021 12:30,10-10-2021 12:45,51,174,2.1,32.9,19.3
10-10-2021 12:45,10-10-2021 13:00,39,162,2.3,34.3,20.1
10-10-2021 13:00,10-10-2021 13:15,39,162,1.6,33.4,19.1
10-10-2021 13:15,10-10-2021 13:30,39,162,1.9,32.3,18.7
10-10-2021 13:30,10-10-2021 13:45,39,162,2,29.9,17.5
10-10-2021 13:45,10-10-2021 14:00,25,125,2,29.9,17.6
10-10-2021 14:00,10-10-2021 14:15,25,125,2.9,31.6,19.2
10-10-2021 14:15,10-10-2021 14:30,25,125,3.1,28.7,17.8
10-10-2021 14:30,10-10-2021 14:45,25,125,2.5,28.5,17.2
10-10-2021 14:45,10-10-2021 15:00,18,118,2.8,28.7,17.6
10-10-2021 15:00,10-10-2021 15:15,18,118,2.4,27.6,16.7
10-10-2021 15:15,10-10-2021 15:30,18,118,3.3,31.7,19.5
10-10-2021 15:30,10-10-2021 15:45,18,118,3.8,31.1,19.6
10-10-2021 15:45,10-10-2021 16:00,25,113,4.4,38.9,24.3
10-10-2021 16:00,10-10-2021 16:15,25,113,4.3,36.2,22.7
10-10-2021 16:15,10-10-2021 16:30,25,113,2.1,40.2,23.2
10-10-2021 16:30,10-10-2021 16:45,25,113,2.1,41.8,24
10-10-2021 16:45,10-10-2021 17:00,25,133,1.9,47.6,26.8
10-10-2021 17:00,10-10-2021 17:15,25,133,3.7,60.6,35.3
10-10-2021 17:15,10-10-2021 17:30,25,133,4.1,62.8,36.9
10-10-2021 17:30,10-10-2021 17:45,25,133,5.3,77.8,45.3
10-10-2021 17:45,10-10-2021 18:00,24,153,27.7,92.4,71.5
10-10-2021 18:00,10-10-2021 18:15,24,153,39.7,93.1,81.9
10-10-2021 18:15,10-10-2021 18:30,24,153,49.6,109.6,98.7
10-10-2021 18:30,10-10-2021 18:45,24,153,33.3,93.6,77
10-10-2021 18:45,10-10-2021 19:00,36,184,66.3,88,100
10-10-2021 19:00,10-10-2021 19:15,36,184,86,91.1,118.5
10-10-2021 19:15,10-10-2021 19:30,36,184,80.8,90,113.8
10-10-2021 19:30,10-10-2021 19:45,36,184,87.2,86.1,116.3
10-10-2021 19:45,10-10-2021 20:00,50,201,224.1,85.6,228.6
10-10-2021 20:00,10-10-2021 20:15,50,201,179.9,91,194.9
10-10-2021 20:15,10-10-2021 20:30,50,201,305.9,94.9,298
10-10-2021 20:30,10-10-2021 20:45,50,201,417.6,108.2,397.2
10-10-2021 20:45,10-10-2021 21:00,73,331,452.6,91.4,418.4
10-10-2021 21:00,10-10-2021 21:15,73,331,376.1,93.8,357
10-10-2021 21:15,10-10-2021 21:30,73,331,354.9,104.6,344.8
10-10-2021 21:30,10-10-2021 21:45,73,331,389.6,79.7,360.2
10-10-2021 21:45,10-10-2021 22:00,95,340,367.1,91.5,348.1
10-10-2021 22:00,10-10-2021 22:15,95,340,369.5,83,345.6
10-10-2021 22:15,10-10-2021 22:30,95,340,411.7,83.6,380.2
10-10-2021 22:30,10-10-2021 22:45,95,340,355.9,77.2,331
10-10-2021 22:45,10-10-2021 23:00,96,310,357.8,78.2,333.5
10-10-2021 23:00,10-10-2021 23:15,96,310,411.5,73.2,374.1
10-10-2021 23:15,10-10-2021 23:30,96,310,447.7,78.8,406.6
10-10-2021 23:30,10-10-2021 23:45,96,310,417.7,81.9,383.5
10-10-2021 23:45,11-10-2021 00:00,110,359,432,78.9,394.2
11-10-2021 00:00,11-10-2021 00:15,110,359,358.4,81.9,335.9
11-10-2021 00:15,11-10-2021 00:30,110,359,360.9,73.1,333
11-10-2021 00:30,11-10-2021 00:45,110,359,378.3,64,342.4
11-10-2021 00:45,11-10-2021 01:00,101,420,239.9,65.4,229.6
11-10-2021 01:00,11-10-2021 01:15,101,420,182.7,57.8,180.6
11-10-2021 01:15,11-10-2021 01:30,101,420,121.8,58.2,130.4
11-10-2021 01:30,11-10-2021 01:45,101,420,93.9,56.8,106.8
11-10-2021 01:45,11-10-2021 02:00,51,171,57.1,50.7,73.6
11-10-2021 02:00,11-10-2021 02:15,51,171,None,None,None
11-10-2021 02:15,11-10-2021 02:30,51,171,None,None,None
11-10-2021 02:30,11-10-2021 02:45,51,171,None,None,None
11-10-2021 02:45,11-10-2021 03:00,73,213,192,49,182.3
11-10-2021 03:00,11-10-2021 03:15,73,213,169.5,58,169.3
11-10-2021 03:15,11-10-2021 03:30,73,213,152.7,44.8,148.7
11-10-2021 03:30,11-10-2021 03:45,73,213,142.2,49.4,143.1
11-10-2021 03:45,11-10-2021 04:00,70,193,121,53.3,126.6
11-10-2021 04:00,11-10-2021 04:15,70,193,71.2,49.6,84.3
11-10-2021 04:15,11-10-2021 04:30,70,193,61.3,44.8,73.8
11-10-2021 04:30,11-10-2021 04:45,70,193,59.4,41.6,70.6
11-10-2021 04:45,11-10-2021 05:00,46,157,49.2,42.4,62.1
11-10-2021 05:00,11-10-2021 05:15,46,157,60.3,48.7,75
11-10-2021 05:15,11-10-2021 05:30,46,157,60.4,49.2,75.5
11-10-2021 05:30,11-10-2021 05:45,46,157,87.3,45.3,95.1
11-10-2021 05:45,11-10-2021 06:00,48,144,55.7,45.6,69.2
11-10-2021 06:00,11-10-2021 06:15,48,144,38,45.4,55.1
11-10-2021 06:15,11-10-2021 06:30,48,144,36.5,43.7,53
11-10-2021 06:30,11-10-2021 06:45,48,144,52.3,46.9,67.5
11-10-2021 06:45,11-10-2021 07:00,48,138,68.4,48.1,81.4
11-10-2021 07:00,11-10-2021 07:15,48,138,73,42.2,82
11-10-2021 07:15,11-10-2021 07:30,48,138,169.5,42.6,161.4
11-10-2021 07:30,11-10-2021 07:45,48,138,100.1,52.9,109.4
11-10-2021 07:45,11-10-2021 08:00,62,248,85.3,57.3,100.2
11-10-2021 08:00,11-10-2021 08:15,62,248,77,68.5,99
11-10-2021 08:15,11-10-2021 08:30,62,248,54.3,70.3,81.7
11-10-2021 08:30,11-10-2021 08:45,62,248,36.3,76.1,70.1
11-10-2021 08:45,11-10-2021 09:00,80,260,30.5,73.5,63.9
11-10-2021 09:00,11-10-2021 09:15,80,260,31.1,76.9,66.1
11-10-2021 09:15,11-10-2021 09:30,80,260,27.6,83.2,66.7
11-10-2021 09:30,11-10-2021 09:45,80,260,24.4,82.9,64
11-10-2021 09:45,11-10-2021 10:00,74,309,15.8,68.8,49.3
11-10-2021 10:00,11-10-2021 10:15,74,309,8.7,70.1,44.3
11-10-2021 10:15,11-10-2021 10:30,74,309,5.7,60.7,37.1
11-10-2021 10:30,11-10-2021 10:45,74,309,5.8,63.6,38.5
11-10-2021 10:45,11-10-2021 11:00,42,141,7.2,62.5,39
11-10-2021 11:00,11-10-2021 11:15,42,141,7.9,55.4,36.2
11-10-2021 11:15,11-10-2021 11:30,42,141,6,46,29.3
11-10-2021 11:30,11-10-2021 11:45,42,141,5.9,43.9,28.1
11-10-2021 11:45,11-10-2021 12:00,25,151,3.2,43.6,25.8
11-10-2021 12:00,11-10-2021 12:15,25,151,2,36.2,20.9
11-10-2021 12:15,11-10-2021 12:30,25,151,2.4,35.2,20.7
11-10-2021 12:30,11-10-2021 12:45,25,151,2.6,34.4,20.5
11-10-2021 12:45,11-10-2021 13:00,25,114,2.4,28.4,17
11-10-2021 13:00,11-10-2021 13:15,25,114,2.1,28,16.6
11-10-2021 13:15,11-10-2021 13:30,25,114,2.1,32.3,18.8
11-10-2021 13:30,11-10-2021 13:45,25,114,1.5,29.2,16.7
11-10-2021 13:45,11-10-2021 14:00,22,91,2.1,31,18.2
11-10-2021 14:00,11-10-2021 14:15,22,91,2.1,21.9,13.3
11-10-2021 14:15,11-10-2021 14:30,22,91,1.9,21.9,13.1
11-10-2021 14:30,11-10-2021 14:45,22,91,1.5,22.9,13.4
11-10-2021 14:45,11-10-2021 15:00,22,100,1,25.2,14.2
11-10-2021 15:00,11-10-2021 15:15,22,100,1.7,30.1,17.4
11-10-2021 15:15,11-10-2021 15:30,22,100,1.3,31.6,17.9
11-10-2021 15:30,11-10-2021 15:45,22,100,1.5,31.8,18.2
11-10-2021 15:45,11-10-2021 16:00,28,119,2.5,34.8,20.8
11-10-2021 16:00,11-10-2021 16:15,28,119,3.1,40.6,24
11-10-2021 16:15,11-10-2021 16:30,28,119,2.3,43,24.8
11-10-2021 16:30,11-10-2021 16:45,28,119,2.1,54.5,30.7
11-10-2021 16:45,11-10-2021 17:00,35,160,1.6,57.6,32.2
11-10-2021 17:00,11-10-2021 17:15,35,160,1.9,72.6,40.1
11-10-2021 17:15,11-10-2021 17:30,None,None,7.9,96.5,57.7
11-10-2021 17:30,11-10-2021 17:45,35,160,10.2,110.9,67
11-10-2021 17:45,11-10-2021 18:00,None,None,3.8,107.9,60.5
11-10-2021 18:00,11-10-2021 18:15,None,None,3.8,98.2,55.3
11-10-2021 18:15,11-10-2021 18:30,None,None,3.4,106.3,59.3
11-10-2021 18:30,11-10-2021 18:45,None,None,4.5,98.9,56.3
11-10-2021 18:45,11-10-2021 19:00,None,None,8.3,104.8,62.3
11-10-2021 19:00,11-10-2021 19:15,None,None,34.4,105.1,83.8
11-10-2021 19:15,11-10-2021 19:30,None,None,60.5,110.3,108.1
11-10-2021 19:30,11-10-2021 19:45,None,None,80.4,101.2,119.4
11-10-2021 19:45,11-10-2021 20:00,78,245,74.2,104.8,116.2
11-10-2021 20:00,11-10-2021 20:15,78,245,75.8,99.6,114.9
11-10-2021 20:15,11-10-2021 20:30,78,245,62.3,99.7,103.7
11-10-2021 20:30,11-10-2021 20:45,78,245,103.4,87.7,131.5
11-10-2021 20:45,11-10-2021 21:00,88,274,77.4,84.7,108.3
11-10-2021 21:00,11-10-2021 21:15,88,274,63.6,85.3,97.4
11-10-2021 21:15,11-10-2021 21:30,88,274,60.2,80,91.6
11-10-2021 21:30,11-10-2021 21:45,88,274,66.1,75.7,94.1
11-10-2021 21:45,11-10-2021 22:00,89,266,66.2,73.4,93
11-10-2021 22:00,11-10-2021 22:15,89,266,69,68.2,92.5
11-10-2021 22:15,11-10-2021 22:30,89,266,133.5,70.4,146.9
11-10-2021 22:30,11-10-2021 22:45,89,266,119.3,78.1,139.2
11-10-2021 22:45,11-10-2021 23:00,95,290,292.9,64.9,272.8
11-10-2021 23:00,11-10-2021 23:15,95,290,375,63.1,337.7
11-10-2021 23:15,11-10-2021 23:30,95,290,362.2,73.7,334.4
11-10-2021 23:30,11-10-2021 23:45,95,290,405.7,68.1,366.9
11-10-2021 23:45,12-10-2021 00:00,124,407,370.3,65.1,336.2
12-10-2021 00:00,12-10-2021 00:15,124,407,360.5,53.2,322.3
12-10-2021 00:15,12-10-2021 00:30,124,407,341.3,54.6,307.5
12-10-2021 00:30,12-10-2021 00:45,124,407,283.7,59.4,262.9
12-10-2021 00:45,12-10-2021 01:00,101,332,275.4,56.4,253.4
12-10-2021 01:00,12-10-2021 01:15,101,332,254.8,54.9,237.1
12-10-2021 01:15,12-10-2021 01:30,101,332,252.3,51,232.7
12-10-2021 01:30,12-10-2021 01:45,101,332,237.6,55.8,223.4
12-10-2021 01:45,12-10-2021 02:00,111,312,263,51.6,241.5
12-10-2021 02:00,12-10-2021 02:15,111,312,None,None,None
12-10-2021 02:15,12-10-2021 02:30,111,312,None,None,None
12-10-2021 02:30,12-10-2021 02:45,111,312,None,None,None
12-10-2021 02:45,12-10-2021 03:00,101,296,350,44.6,309
12-10-2021 03:00,12-10-2021 03:15,101,296,319.9,44.5,284.6
12-10-2021 03:15,12-10-2021 03:30,101,296,290.1,33.9,254.1
12-10-2021 03:30,12-10-2021 03:45,101,296,310.9,35.7,272.4
12-10-2021 03:45,12-10-2021 04:00,97,241,250.3,40.8,226.1
12-10-2021 04:00,12-10-2021 04:15,97,241,201.9,33.6,182.7
12-10-2021 04:15,12-10-2021 04:30,97,241,197.8,39.4,182.2
12-10-2021 04:30,12-10-2021 04:45,97,241,293.3,30.8,256.8
12-10-2021 04:45,12-10-2021 05:00,96,218,323.7,44,286.1
12-10-2021 05:00,12-10-2021 05:15,96,218,338.8,34.6,296
12-10-2021 05:15,12-10-2021 05:30,96,218,248.8,44.7,226.5
12-10-2021 05:30,12-10-2021 05:45,96,218,261.5,43.7,236.6
12-10-2021 05:45,12-10-2021 06:00,103,223,331,47.8,294.8
12-10-2021 06:00,12-10-2021 06:15,103,223,293.8,40.4,261.1
12-10-2021 06:15,12-10-2021 06:30,103,223,271,39.9,242.6
12-10-2021 06:30,12-10-2021 06:45,103,223,274.5,46.5,248.7
12-10-2021 06:45,12-10-2021 07:00,128,246,204.5,45,190.9
12-10-2021 07:00,12-10-2021 07:15,128,246,184.8,45.2,174.7
12-10-2021 07:15,12-10-2021 07:30,128,246,243.1,56.6,228.5
12-10-2021 07:30,12-10-2021 07:45,128,246,212.4,64,207.2
12-10-2021 07:45,12-10-2021 08:00,124,322,167,71.2,173.8
12-10-2021 08:00,12-10-2021 08:15,124,322,119.5,86.4,143.3
12-10-2021 08:15,12-10-2021 08:30,124,322,86.4,98,122.4
12-10-2021 08:30,12-10-2021 08:45,124,322,55.2,92.1,94
12-10-2021 08:45,12-10-2021 09:00,100,311,33.4,80.4,70.3
12-10-2021 09:00,12-10-2021 09:15,100,311,22.2,83.7,62.6
12-10-2021 09:15,12-10-2021 09:30,100,311,15.1,82.8,56.3
12-10-2021 09:30,12-10-2021 09:45,100,311,9.6,81.4,51.1
12-10-2021 09:45,12-10-2021 10:00,77,238,6.1,68.2,41.2
12-10-2021 10:00,12-10-2021 10:15,77,238,5.6,66.6,40
12-10-2021 10:15,12-10-2021 10:30,77,238,3.9,52.6,31.3
12-10-2021 10:30,12-10-2021 10:45,77,238,2.6,50.9,29.2
12-10-2021 10:45,12-10-2021 11:00,64,217,2.9,47.4,27.5
12-10-2021 11:00,12-10-2021 11:15,64,217,2.5,47.9,27.6
12-10-2021 11:15,12-10-2021 11:30,64,217,2.3,49.6,28.1
12-10-2021 11:30,12-10-2021 11:45,64,217,2.8,49.7,28.7
12-10-2021 11:45,12-10-2021 12:00,56,184,2.6,41.2,24.1
12-10-2021 12:00,12-10-2021 12:15,56,184,3.2,43.5,25.7
12-10-2021 12:15,12-10-2021 12:30,56,184,2.7,39.2,23.1
12-10-2021 12:30,12-10-2021 12:45,56,184,2.5,39.8,23.2
12-10-2021 12:45,12-10-2021 13:00,35,171,2.3,35.5,20.7
12-10-2021 13:00,12-10-2021 13:15,35,171,2.1,35.5,20.6
12-10-2021 13:15,12-10-2021 13:30,35,171,2.6,35.2,20.8
12-10-2021 13:30,12-10-2021 13:45,35,171,2.7,37.7,22.3
12-10-2021 13:45,12-10-2021 14:00,31,147,2.6,29.4,17.7
12-10-2021 14:00,12-10-2021 14:15,31,147,2,32.5,18.9
12-10-2021 14:15,12-10-2021 14:30,31,147,2.3,43,24.8
12-10-2021 14:30,12-10-2021 14:45,31,147,2.3,34.6,20.3
12-10-2021 14:45,12-10-2021 15:00,35,129,2.1,38.1,22
12-10-2021 15:00,12-10-2021 15:15,35,129,1.8,35.1,20
12-10-2021 15:15,12-10-2021 15:30,35,129,1.7,38.3,21.8
12-10-2021 15:30,12-10-2021 15:45,35,129,1.9,44.6,25.2
12-10-2021 15:45,12-10-2021 16:00,28,136,2.6,47.8,27.6
12-10-2021 16:00,12-10-2021 16:15,28,136,3,46.4,27.1
12-10-2021 16:15,12-10-2021 16:30,28,136,3.2,59.9,34.4
12-10-2021 16:30,12-10-2021 16:45,28,136,3.8,60.4,35.4
12-10-2021 16:45,12-10-2021 17:00,27,136,4.8,71.6,41.8
12-10-2021 17:00,12-10-2021 17:15,27,136,5.3,70.1,41.6
12-10-2021 17:15,12-10-2021 17:30,27,136,5.4,76.1,44.9
12-10-2021 17:30,12-10-2021 17:45,27,136,11.1,97.8,61
12-10-2021 17:45,12-10-2021 18:00,34,169,22.7,96.5,69.9
12-10-2021 18:00,12-10-2021 18:15,34,169,39.9,95,83
12-10-2021 18:15,12-10-2021 18:30,34,169,52,91.4,90.8
12-10-2021 18:30,12-10-2021 18:45,34,169,70.6,90.5,105.7
12-10-2021 18:45,12-10-2021 19:00,36,208,79.7,93.1,114.6
12-10-2021 19:00,12-10-2021 19:15,36,208,65.5,88.7,100.4
12-10-2021 19:15,12-10-2021 19:30,36,208,66,81.4,97.1
12-10-2021 19:30,12-10-2021 19:45,36,208,67.6,82.7,99
12-10-2021 19:45,12-10-2021 20:00,38,221,68.4,81.9,99.3
12-10-2021 20:00,12-10-2021 20:15,38,221,96.5,81.2,121.8
12-10-2021 20:15,12-10-2021 20:30,38,221,110.7,78.5,132.1
12-10-2021 20:30,12-10-2021 20:45,38,221,142.4,75.2,156.2
12-10-2021 20:45,12-10-2021 21:00,63,272,141.2,81.4,158.3
12-10-2021 21:00,12-10-2021 21:15,63,272,95.6,84.5,121.9
12-10-2021 21:15,12-10-2021 21:30,63,272,59.7,89.3,96.1
12-10-2021 21:30,12-10-2021 21:45,63,272,41.4,90.9,82.1
12-10-2021 21:45,12-10-2021 22:00,67,256,34.9,89.5,76
12-10-2021 22:00,12-10-2021 22:15,67,256,29.2,94.8,74.1
12-10-2021 22:15,12-10-2021 22:30,67,256,23.6,95.6,70.1
12-10-2021 22:30,12-10-2021 22:45,67,256,25.4,91.7,69.5
12-10-2021 22:45,12-10-2021 23:00,70,235,24.4,88,66.8
12-10-2021 23:00,12-10-2021 23:15,70,235,26.9,85.8,67.5
12-10-2021 23:15,12-10-2021 23:30,70,235,35.7,78.7,71.1
12-10-2021 23:30,12-10-2021 23:45,70,235,37,82.2,73.8
12-10-2021 23:45,13-10-2021 00:00,64,211,48.4,82.8,83.4
13-10-2021 00:00,13-10-2021 00:15,64,211,61.5,85.3,95.5
13-10-2021 00:15,13-10-2021 00:30,64,211,59.5,87.1,94.8
13-10-2021 00:30,13-10-2021 00:45,64,211,53.4,84.4,88.4
13-10-2021 00:45,13-10-2021 01:00,73,213,55.2,83.1,89.2
13-10-2021 01:00,13-10-2021 01:15,73,213,62.3,81,93.9
13-10-2021 01:15,13-10-2021 01:30,73,213,51.4,79.1,83.9
13-10-2021 01:30,13-10-2021 01:45,73,213,41.9,82.3,78
13-10-2021 01:45,13-10-2021 02:00,80,226,41.1,79.9,76
13-10-2021 02:00,13-10-2021 02:15,80,226,None,None,None
13-10-2021 02:15,13-10-2021 02:30,80,226,None,None,None
13-10-2021 02:30,13-10-2021 02:45,80,226,None,None,None
13-10-2021 02:45,13-10-2021 03:00,84,221,26.8,77.6,63.1
13-10-2021 03:00,13-10-2021 03:15,84,221,19.3,78.1,57.3
13-10-2021 03:15,13-10-2021 03:30,84,221,18.3,77.3,56.1
13-10-2021 03:30,13-10-2021 03:45,84,221,16.1,74.7,52.8
13-10-2021 03:45,13-10-2021 04:00,88,219,13.5,73.1,49.9
13-10-2021 04:00,13-10-2021 04:15,88,219,9.7,72.2,46.3
13-10-2021 04:15,13-10-2021 04:30,88,219,9.4,69.6,44.7
13-10-2021 04:30,13-10-2021 04:45,88,219,7,69.3,42.5
13-10-2021 04:45,13-10-2021 05:00,77,208,16.3,62.6,46.7
13-10-2021 05:00,13-10-2021 05:15,77,208,7.6,59.7,38
13-10-2021 05:15,13-10-2021 05:30,77,208,4.5,54.3,32.7
13-10-2021 05:30,13-10-2021 05:45,77,208,4.9,63.9,38.1
13-10-2021 05:45,13-10-2021 06:00,69,186,5.6,58,35.7
13-10-2021 06:00,13-10-2021 06:15,69,186,4.9,56.6,34.1
13-10-2021 06:15,13-10-2021 06:30,69,186,5,58.6,35.2
13-10-2021 06:30,13-10-2021 06:45,69,186,56.5,70.8,85
13-10-2021 06:45,13-10-2021 07:00,75,210,41.3,69.3,70.6
13-10-2021 07:00,13-10-2021 07:15,75,210,25.2,68.5,57
13-10-2021 07:15,13-10-2021 07:30,75,210,22.2,74.7,57.8
13-10-2021 07:30,13-10-2021 07:45,75,210,23.2,75.7,59.1
13-10-2021 07:45,13-10-2021 08:00,79,243,26.1,79.6,63.7
13-10-2021 08:00,13-10-2021 08:15,79,243,34.8,86.2,74.1
13-10-2021 08:15,13-10-2021 08:30,79,243,27,87.8,68.6
13-10-2021 08:30,13-10-2021 08:45,79,243,23,92.4,67.8
13-10-2021 08:45,13-10-2021 09:00,91,296,18.7,92.7,64.6
13-10-2021 09:00,13-10-2021 09:15,91,296,12.6,83.6,54.8
13-10-2021 09:15,13-10-2021 09:30,91,296,8.5,86.3,52.8
13-10-2021 09:30,13-10-2021 09:45,91,296,7.6,84.5,51.1
13-10-2021 09:45,13-10-2021 10:00,94,277,7.5,86.3,52
13-10-2021 10:00,13-10-2021 10:15,94,277,7.8,77.6,47.6
13-10-2021 10:15,13-10-2021 10:30,94,277,8,82.1,50.3
13-10-2021 10:30,13-10-2021 10:45,94,277,5,66.8,39.6
13-10-2021 10:45,13-10-2021 11:00,68,251,4.5,58.6,34.8
13-10-2021 11:00,13-10-2021 11:15,68,251,3.5,56.2,32.8
13-10-2021 11:15,13-10-2021 11:30,68,251,3.3,52.3,30.6
13-10-2021 11:30,13-10-2021 11:45,68,251,3.3,46,27.2
13-10-2021 11:45,13-10-2021 12:00,51,224,3.2,42.9,25.4
13-10-2021 12:00,13-10-2021 12:15,51,224,3.8,45.4,27.2
13-10-2021 12:15,13-10-2021 12:30,51,224,3.8,38.5,23.7
13-10-2021 12:30,13-10-2021 12:45,51,224,3.9,38.8,23.8
13-10-2021 12:45,13-10-2021 13:00,48,248,3.5,41.1,24.7
13-10-2021 13:00,13-10-2021 13:15,48,248,3.8,39.3,24
13-10-2021 13:15,13-10-2021 13:30,48,248,3.3,33.4,20.6
13-10-2021 13:30,13-10-2021 13:45,48,248,3,36.7,22
13-10-2021 13:45,13-10-2021 14:00,42,213,2.5,39.3,23
13-10-2021 14:00,13-10-2021 14:15,42,213,2,34,19.7
13-10-2021 14:15,13-10-2021 14:30,42,213,1.6,33.4,19.1
13-10-2021 14:30,13-10-2021 14:45,42,213,2.3,35.8,20.9
13-10-2021 14:45,13-10-2021 15:00,39,166,2.3,38.9,22.6
13-10-2021 15:00,13-10-2021 15:15,39,166,3.3,40.5,24.3
13-10-2021 15:15,13-10-2021 15:30,39,166,4.8,41.5,25.9
13-10-2021 15:30,13-10-2021 15:45,39,166,4.9,54.5,33
13-10-2021 15:45,13-10-2021 16:00,47,207,5.1,50.2,30.8
13-10-2021 16:00,13-10-2021 16:15,47,207,3.6,53.5,31.4
13-10-2021 16:15,13-10-2021 16:30,47,207,3.5,51,29.9
13-10-2021 16:30,13-10-2021 16:45,47,207,2.8,50.9,29.4
13-10-2021 16:45,13-10-2021 17:00,52,256,2.4,54.7,31
13-10-2021 17:00,13-10-2021 17:15,52,256,3.1,62.2,35.7
13-10-2021 17:15,13-10-2021 17:30,52,256,2.7,67.3,38.3
13-10-2021 17:30,13-10-2021 17:45,52,256,3.6,80.7,45.8
13-10-2021 17:45,13-10-2021 18:00,42,193,5.5,88.9,51.7
13-10-2021 18:00,13-10-2021 18:15,42,193,12.9,101.7,64.7
13-10-2021 18:15,13-10-2021 18:30,42,193,17.1,103.9,69.1
