From Date,To Date,Toluene,Temp,RH,WS,WD
17-11-2021 17:30,17-11-2021 17:45,66.7,None,54.5,0.4,161.2
17-11-2021 17:45,17-11-2021 18:00,72,None,57.2,0.4,158.5
17-11-2021 18:00,17-11-2021 18:15,87.7,None,58.3,0.3,156.9
17-11-2021 18:15,17-11-2021 18:30,99.3,None,61,0.3,157
17-11-2021 18:30,17-11-2021 18:45,111.2,None,62.8,0.5,157.2
17-11-2021 18:45,17-11-2021 19:00,131.2,None,62.8,0.4,166.6
17-11-2021 19:00,17-11-2021 19:15,136,None,62.8,0.5,159.3
17-11-2021 19:15,17-11-2021 19:30,134.9,None,61.6,0.7,151.2
17-11-2021 19:30,17-11-2021 19:45,132,None,60.8,0.3,148.1
17-11-2021 19:45,17-11-2021 20:00,128.7,None,62.3,0.6,148.1
17-11-2021 20:00,17-11-2021 20:15,122.1,None,62.8,0.5,148.2
17-11-2021 20:15,17-11-2021 20:30,119.3,None,63.5,0.4,148.2
17-11-2021 20:30,17-11-2021 20:45,121.1,None,64.1,0.6,147.3
17-11-2021 20:45,17-11-2021 21:00,122.8,None,64,0.4,145.1
17-11-2021 21:00,17-11-2021 21:15,125.6,None,63.5,0.4,147.3
17-11-2021 21:15,17-11-2021 21:30,124.3,None,64.6,0.6,145.3
17-11-2021 21:30,17-11-2021 21:45,120.8,None,64.2,0.3,142.5
17-11-2021 21:45,17-11-2021 22:00,118.6,None,66.2,0.4,142.6
17-11-2021 22:00,17-11-2021 22:15,116.7,None,67.2,0.6,142.5
17-11-2021 22:15,17-11-2021 22:30,115.6,None,67.6,0.4,142.3
17-11-2021 22:30,17-11-2021 22:45,118.4,None,68.5,0.3,142.4
17-11-2021 22:45,17-11-2021 23:00,122.4,None,69.6,0.3,142.4
17-11-2021 23:00,17-11-2021 23:15,124.2,None,70.3,0.7,139.4
17-11-2021 23:15,17-11-2021 23:30,126,None,69.5,0.4,135.4
17-11-2021 23:30,17-11-2021 23:45,127.1,None,69.6,0.3,135.5
17-11-2021 23:45,18-11-2021 00:00,126.9,None,69.6,0.3,135.5
18-11-2021 00:00,18-11-2021 00:15,124.2,None,69.8,0.5,141.7
18-11-2021 00:15,18-11-2021 00:30,120.6,None,70.3,0.3,146.4
18-11-2021 00:30,18-11-2021 00:45,117.1,None,70.3,0.4,146.2
18-11-2021 00:45,18-11-2021 01:00,114.8,None,70.2,0.6,159.4
18-11-2021 01:00,18-11-2021 01:15,112.3,None,68.7,0.4,148.2
18-11-2021 01:15,18-11-2021 01:30,109,None,69.1,0.4,140.2
18-11-2021 01:30,18-11-2021 01:45,105,None,68.3,0.3,139.3
18-11-2021 01:45,18-11-2021 02:00,101,None,69.6,0.3,140.6
18-11-2021 02:00,18-11-2021 02:15,98.1,None,71.7,0.3,143
18-11-2021 02:15,18-11-2021 02:30,98.5,None,73.4,0.3,133.5
18-11-2021 02:30,18-11-2021 02:45,101.5,None,75.1,0.3,132.9
18-11-2021 02:45,18-11-2021 03:00,105.8,None,76,0.3,132.7
18-11-2021 03:00,18-11-2021 03:15,108.6,None,76.3,0.3,132.4
18-11-2021 03:15,18-11-2021 03:30,109.3,None,76.3,0.3,132.2
18-11-2021 03:30,18-11-2021 03:45,109.9,None,76.7,0.4,132.6
18-11-2021 03:45,18-11-2021 04:00,109.1,None,76.3,0.3,133.6
18-11-2021 04:00,18-11-2021 04:15,107.1,None,76.7,0.3,132.2
18-11-2021 04:15,18-11-2021 04:30,105.9,None,77.4,0.3,133.1
18-11-2021 04:30,18-11-2021 04:45,105.1,None,78.2,0.3,133.1
18-11-2021 04:45,18-11-2021 05:00,104.9,None,79.1,0.4,132.3
18-11-2021 05:00,18-11-2021 05:15,105.3,None,78.4,0.3,132
18-11-2021 05:15,18-11-2021 05:30,105.6,None,78.6,0.4,132.3
18-11-2021 05:30,18-11-2021 05:45,106.9,None,78.6,0.3,132.1
18-11-2021 05:45,18-11-2021 06:00,112,None,78.4,0.3,131.6
18-11-2021 06:00,18-11-2021 06:15,119,None,78.3,0.3,131.9
18-11-2021 06:15,18-11-2021 06:30,123.9,None,78.4,0.3,131.9
18-11-2021 06:30,18-11-2021 06:45,125.5,None,78.8,0.5,133.9
18-11-2021 06:45,18-11-2021 07:00,125.2,None,78.2,0.3,135.6
18-11-2021 07:00,18-11-2021 07:15,123,None,77.7,0.3,134.4
18-11-2021 07:15,18-11-2021 07:30,120.4,None,76.8,0.5,138
18-11-2021 07:30,18-11-2021 07:45,120.4,None,75.9,0.4,140
18-11-2021 07:45,18-11-2021 08:00,122,None,73.6,0.3,135
18-11-2021 08:00,18-11-2021 08:15,121.3,None,72.5,0.5,135.1
18-11-2021 08:15,18-11-2021 08:30,123.8,None,69.7,0.6,137.9
18-11-2021 08:30,18-11-2021 08:45,126.2,None,68.1,0.8,148.3
18-11-2021 08:45,18-11-2021 09:00,135.3,None,65.5,1.4,170.9
18-11-2021 09:00,18-11-2021 09:15,148.2,None,62.5,0.9,167.9
18-11-2021 09:15,18-11-2021 09:30,157.4,None,60.5,1.7,167.4
18-11-2021 09:30,18-11-2021 09:45,151.1,None,57.7,1.1,159.7
18-11-2021 09:45,18-11-2021 10:00,144.5,None,53.5,0.7,159.3
18-11-2021 10:00,18-11-2021 10:15,141.2,None,50.8,0.7,163.6
18-11-2021 10:15,18-11-2021 10:30,132,None,49.5,0.5,123.4
18-11-2021 10:30,18-11-2021 10:45,125.9,None,48.7,1.1,8.3
18-11-2021 10:45,18-11-2021 11:00,124.2,None,46.1,0.5,34.8
18-11-2021 11:00,18-11-2021 11:15,120.4,None,44.2,0.8,324.4
18-11-2021 11:15,18-11-2021 11:30,108.5,None,43.1,0.9,291.4
18-11-2021 11:30,18-11-2021 11:45,90.5,None,42.8,1,271.2
18-11-2021 11:45,18-11-2021 12:00,74.1,None,42.4,0.7,280.3
18-11-2021 12:00,18-11-2021 12:15,65.8,None,42.3,0.7,323.5
18-11-2021 12:15,18-11-2021 12:30,60.3,None,42.8,0.9,303
18-11-2021 12:30,18-11-2021 12:45,59.3,None,43.5,1.3,3.5
18-11-2021 12:45,18-11-2021 13:00,59.4,None,45.2,1,305
18-11-2021 13:00,18-11-2021 13:15,59,None,44.7,0.7,302.7
18-11-2021 13:15,18-11-2021 13:30,59.5,None,44.9,0.3,32
18-11-2021 13:30,18-11-2021 13:45,61.7,None,45.6,0.9,323.9
18-11-2021 13:45,18-11-2021 14:00,60,None,46,1.2,356.3
18-11-2021 14:00,18-11-2021 14:15,57.5,None,46.3,1.5,13.8
18-11-2021 14:15,18-11-2021 14:30,55.4,None,46.7,1.1,8.3
18-11-2021 14:30,18-11-2021 14:45,54.2,None,47.3,0.6,46
18-11-2021 14:45,18-11-2021 15:00,53.4,None,47.9,0.6,54.4
18-11-2021 15:00,18-11-2021 15:15,52.8,None,47.3,0.4,60.7
18-11-2021 15:15,18-11-2021 15:30,52.6,None,47.9,0.7,160.8
18-11-2021 15:30,18-11-2021 15:45,52.3,None,48,0.7,151.9
18-11-2021 15:45,18-11-2021 16:00,50.9,None,48.5,1.2,155.6
18-11-2021 16:00,18-11-2021 16:15,51.1,None,49.2,0.9,171.4
18-11-2021 16:15,18-11-2021 16:30,53.4,None,49.2,0.4,174.4
18-11-2021 16:30,18-11-2021 16:45,61.5,None,50.1,0.3,174.4
18-11-2021 16:45,18-11-2021 17:00,65.6,None,52.8,0.3,174.3
18-11-2021 17:00,18-11-2021 17:15,64.2,None,54.1,0.3,174.3
18-11-2021 17:15,18-11-2021 17:30,79.6,None,56.4,0.6,157.3
18-11-2021 17:30,18-11-2021 17:45,78.4,None,56.9,0.4,145.8
18-11-2021 17:45,18-11-2021 18:00,86.4,None,57.1,0.3,146.2
18-11-2021 18:00,18-11-2021 18:15,89,None,59.5,0.3,146.1
18-11-2021 18:15,18-11-2021 18:30,87.4,None,61.6,0.3,146.1
18-11-2021 18:30,18-11-2021 18:45,98.7,None,61.8,0.3,146
18-11-2021 18:45,18-11-2021 19:00,100.6,None,61.6,0.4,146.1
18-11-2021 19:00,18-11-2021 19:15,102.6,None,62.5,0.4,146.2
18-11-2021 19:15,18-11-2021 19:30,107.9,None,62.8,0.9,146
18-11-2021 19:30,18-11-2021 19:45,113.6,None,60.6,0.7,148.6
18-11-2021 19:45,18-11-2021 20:00,121.9,None,61.6,0.3,148.6
18-11-2021 20:00,18-11-2021 20:15,128.8,None,65.1,0.3,148.6
18-11-2021 20:15,18-11-2021 20:30,133.6,None,66.1,0.3,148.5
18-11-2021 20:30,18-11-2021 20:45,142.5,None,65.6,0.3,148.2
18-11-2021 20:45,18-11-2021 21:00,149.3,None,65.9,0.4,39.9
18-11-2021 21:00,18-11-2021 21:15,144.8,None,67.5,1,10.5
18-11-2021 21:15,18-11-2021 21:30,146.3,None,67.5,0.3,10.7
18-11-2021 21:30,18-11-2021 21:45,147.8,None,68.2,0.3,10.7
18-11-2021 21:45,18-11-2021 22:00,145.5,None,69.1,0.5,10.7
18-11-2021 22:00,18-11-2021 22:15,143.2,None,69.9,0.3,10.6
18-11-2021 22:15,18-11-2021 22:30,150.1,None,71.4,0.3,10.7
18-11-2021 22:30,18-11-2021 22:45,151.2,None,72.1,0.6,10.8
18-11-2021 22:45,18-11-2021 23:00,151.5,None,69.7,1.4,17.4
18-11-2021 23:00,18-11-2021 23:15,150.5,None,67.3,0.6,16.1
18-11-2021 23:15,18-11-2021 23:30,147.3,None,68.8,0.8,20.6
18-11-2021 23:30,18-11-2021 23:45,132.4,None,67.1,0.4,23.4
18-11-2021 23:45,19-11-2021 00:00,130.9,None,67,0.5,23.3
19-11-2021 00:00,19-11-2021 00:15,125.6,None,68.3,0.3,23.3
19-11-2021 00:15,19-11-2021 00:30,118.4,None,70.4,0.3,23.4
19-11-2021 00:30,19-11-2021 00:45,112.3,None,71.5,0.3,23.5
19-11-2021 00:45,19-11-2021 01:00,114.7,None,70.7,0.3,23.6
19-11-2021 01:00,19-11-2021 01:15,115.9,None,69.9,0.3,25.4
19-11-2021 01:15,19-11-2021 01:30,114.3,None,70.3,0.7,25.5
19-11-2021 01:30,19-11-2021 01:45,106.3,None,71.2,0.4,25.4
19-11-2021 01:45,19-11-2021 02:00,101.4,None,70.7,0.6,35
19-11-2021 02:00,19-11-2021 02:15,99.5,None,70.3,0.4,44.9
19-11-2021 02:15,19-11-2021 02:30,93.1,None,71.4,0.4,45.3
19-11-2021 02:30,19-11-2021 02:45,86,None,72.8,0.3,45.6
19-11-2021 02:45,19-11-2021 03:00,83.8,None,74.2,0.3,45.6
19-11-2021 03:00,19-11-2021 03:15,86.4,None,75,0.3,45.5
19-11-2021 03:15,19-11-2021 03:30,89.4,None,76.4,0.4,44.8
19-11-2021 03:30,19-11-2021 03:45,88.8,None,76.7,0.3,45
19-11-2021 03:45,19-11-2021 04:00,89.7,None,76.4,0.4,45.1
19-11-2021 04:00,19-11-2021 04:15,89.8,None,75.4,0.4,45.7
19-11-2021 04:15,19-11-2021 04:30,89.9,None,73.3,0.8,146.3
19-11-2021 04:30,19-11-2021 04:45,92.7,None,69.2,1,168.2
19-11-2021 04:45,19-11-2021 05:00,94.9,None,69.6,0.9,159.7
19-11-2021 05:00,19-11-2021 05:15,96.9,None,70.6,0.4,150.6
19-11-2021 05:15,19-11-2021 05:30,97.8,None,72.7,0.4,152.5
19-11-2021 05:30,19-11-2021 05:45,97.1,None,74.7,0.3,163.2
19-11-2021 05:45,19-11-2021 06:00,96.1,None,75,0.7,159.5
19-11-2021 06:00,19-11-2021 06:15,95.5,None,73.7,0.8,162.1
19-11-2021 06:15,19-11-2021 06:30,94.9,None,73.6,0.6,129.7
19-11-2021 06:30,19-11-2021 06:45,95,None,74.3,0.6,99.4
19-11-2021 06:45,19-11-2021 07:00,95.9,None,73.7,1,154.6
19-11-2021 07:00,19-11-2021 07:15,96.9,None,71.4,1.2,159.8
19-11-2021 07:15,19-11-2021 07:30,97.2,None,70.1,1.2,164.4
19-11-2021 07:30,19-11-2021 07:45,98.9,None,70.7,0.6,156.1
19-11-2021 07:45,19-11-2021 08:00,101.7,None,71,1,102.9
19-11-2021 08:00,19-11-2021 08:15,105,None,70.4,0.5,149.7
19-11-2021 08:15,19-11-2021 08:30,106.4,None,66.8,0.7,150.7
19-11-2021 08:30,19-11-2021 08:45,105.9,None,64.6,0.6,129.6
19-11-2021 08:45,19-11-2021 09:00,105.6,None,62.3,0.8,157
19-11-2021 09:00,19-11-2021 09:15,105.3,None,58.2,1.1,159.6
19-11-2021 09:15,19-11-2021 09:30,106.2,None,56.2,0.9,170.4
19-11-2021 09:30,19-11-2021 09:45,103.9,None,55.7,1.3,171.8
19-11-2021 09:45,19-11-2021 10:00,99.4,None,52.4,0.8,184.4
19-11-2021 10:00,19-11-2021 10:15,97.4,None,50.3,1.3,154.2
19-11-2021 10:15,19-11-2021 10:30,94.3,None,48.5,1.1,169.6
19-11-2021 10:30,19-11-2021 10:45,91.4,None,48.5,1.3,162.4
19-11-2021 10:45,19-11-2021 11:00,88.5,None,47.1,1.2,164.2
19-11-2021 11:00,19-11-2021 11:15,84.7,None,44.7,1.5,169.6
19-11-2021 11:15,19-11-2021 11:30,79.5,None,43.7,1.6,174.1
19-11-2021 11:30,19-11-2021 11:45,72.2,None,42.3,1.8,175.4
19-11-2021 11:45,19-11-2021 12:00,64.6,None,41.6,2,173.3
19-11-2021 12:00,19-11-2021 12:15,57.5,None,41.7,1.6,179.7
19-11-2021 12:15,19-11-2021 12:30,53.9,None,41.4,1.4,161.5
19-11-2021 12:30,19-11-2021 12:45,52.7,None,41.8,1.9,172.1
19-11-2021 12:45,19-11-2021 13:00,50.5,None,41.2,0.3,186
19-11-2021 13:00,19-11-2021 13:15,47.9,None,41.4,1.4,162.6
19-11-2021 13:15,19-11-2021 13:30,44.9,None,41.9,1.3,162.6
19-11-2021 13:30,19-11-2021 13:45,43.9,None,43.1,1.5,167
19-11-2021 13:45,19-11-2021 14:00,45.4,None,43,1.4,180.5
19-11-2021 14:00,19-11-2021 14:15,47.2,None,42,1.4,266.6
19-11-2021 14:15,19-11-2021 14:30,47.8,None,42.3,0.9,269.8
19-11-2021 14:30,19-11-2021 14:45,46.6,None,43.2,1,192.6
19-11-2021 14:45,19-11-2021 15:00,43.7,None,43.8,1,142.2
19-11-2021 15:00,19-11-2021 15:15,44,None,44.1,0.8,134.2
19-11-2021 15:15,19-11-2021 15:30,46,None,44.6,1.1,162
19-11-2021 15:30,19-11-2021 15:45,49.3,None,43.9,1.2,163.6
19-11-2021 15:45,19-11-2021 16:00,54.6,None,43.5,0.6,148.1
19-11-2021 16:00,19-11-2021 16:15,53,None,44.9,0.5,150.3
19-11-2021 16:15,19-11-2021 16:30,51.4,None,47.3,0.3,149.3
19-11-2021 16:30,19-11-2021 16:45,51.6,None,48.6,0.4,149
19-11-2021 16:45,19-11-2021 17:00,55.6,None,50.6,0.4,146.3
19-11-2021 17:00,19-11-2021 17:15,59.4,None,52.2,0.3,142.9
19-11-2021 17:15,19-11-2021 17:30,63.1,None,53.2,0.3,142.8
19-11-2021 17:30,19-11-2021 17:45,67.2,None,54.9,0.5,142.9
19-11-2021 17:45,19-11-2021 18:00,70.6,None,56.8,0.5,103.9
19-11-2021 18:00,19-11-2021 18:15,75.9,None,56.7,0.3,91.5
19-11-2021 18:15,19-11-2021 18:30,83.4,None,55.7,0.4,108.1
19-11-2021 18:30,19-11-2021 18:45,87.9,None,56.5,0.8,147.1
19-11-2021 18:45,19-11-2021 19:00,86.7,None,57,1,142.3
19-11-2021 19:00,19-11-2021 19:15,86.6,None,58.1,0.7,142.4
19-11-2021 19:15,19-11-2021 19:30,91,None,58.6,0.3,147.2
19-11-2021 19:30,19-11-2021 19:45,95.1,None,59.5,0.3,147.7
19-11-2021 19:45,19-11-2021 20:00,94.2,None,61.1,0.8,142.4
19-11-2021 20:00,19-11-2021 20:15,92,None,61.5,0.3,140.1
19-11-2021 20:15,19-11-2021 20:30,95.7,None,62.1,0.4,140.1
19-11-2021 20:30,19-11-2021 20:45,100.7,None,61.9,0.4,140.1
19-11-2021 20:45,19-11-2021 21:00,105,None,61.6,0.3,139.9
19-11-2021 21:00,19-11-2021 21:15,105.8,None,61,0.3,139.8
19-11-2021 21:15,19-11-2021 21:30,103,None,61.3,0.3,139.8
19-11-2021 21:30,19-11-2021 21:45,99.4,None,61.7,0.7,152.4
19-11-2021 21:45,19-11-2021 22:00,97.3,None,61.3,0.6,142.6
19-11-2021 22:00,19-11-2021 22:15,100,None,63.6,0.5,22.4
19-11-2021 22:15,19-11-2021 22:30,100.7,None,64.5,0.5,21.8
19-11-2021 22:30,19-11-2021 22:45,103.6,None,64,0.5,60.9
19-11-2021 22:45,19-11-2021 23:00,105.8,None,63.7,0.5,61.2
19-11-2021 23:00,19-11-2021 23:15,103.1,None,63.1,0.3,64.7
19-11-2021 23:15,19-11-2021 23:30,102.6,None,62.9,0.4,73.3
19-11-2021 23:30,19-11-2021 23:45,100.9,None,63.3,0.4,72.7
19-11-2021 23:45,20-11-2021 00:00,99.5,None,65.6,1.1,56.9
20-11-2021 00:00,20-11-2021 00:15,97.8,None,64.3,0.4,125.4
20-11-2021 00:15,20-11-2021 00:30,98.7,None,62.9,0.5,141.8
20-11-2021 00:30,20-11-2021 00:45,98.8,None,62.6,0.4,140.9
20-11-2021 00:45,20-11-2021 01:00,100.3,None,62.7,0.5,126.4
20-11-2021 01:00,20-11-2021 01:15,100,None,62.8,0.4,121.4
20-11-2021 01:15,20-11-2021 01:30,99.7,None,62.2,0.6,42.1
20-11-2021 01:30,20-11-2021 01:45,98.8,None,61,0.2,108.8
20-11-2021 01:45,20-11-2021 02:00,95.9,None,60.3,0.7,159.9
20-11-2021 02:00,20-11-2021 02:15,92.8,None,60.2,0.6,161.2
20-11-2021 02:15,20-11-2021 02:30,91.6,None,60.6,0.5,136.8
20-11-2021 02:30,20-11-2021 02:45,93.9,None,61.6,0.4,118.4
20-11-2021 02:45,20-11-2021 03:00,93.9,None,61.5,0.4,179.6
20-11-2021 03:00,20-11-2021 03:15,92.3,None,60.7,0.7,171.8
20-11-2021 03:15,20-11-2021 03:30,90.7,None,59.5,0.7,144
20-11-2021 03:30,20-11-2021 03:45,89.3,None,59.9,0.6,133.8
20-11-2021 03:45,20-11-2021 04:00,83.6,None,60.6,0.6,145.7
20-11-2021 04:00,20-11-2021 04:15,76.3,None,61.1,0.8,174.8
20-11-2021 04:15,20-11-2021 04:30,69.5,None,61.4,0.8,152.1
20-11-2021 04:30,20-11-2021 04:45,66.6,None,61.8,0.4,80.9
20-11-2021 04:45,20-11-2021 05:00,62.9,None,63.8,0.8,25.1
20-11-2021 05:00,20-11-2021 05:15,59,None,65,0.9,18
20-11-2021 05:15,20-11-2021 05:30,59.3,None,65.7,0.5,30.6
20-11-2021 05:30,20-11-2021 05:45,58.6,None,64.5,0.5,100.1
20-11-2021 05:45,20-11-2021 06:00,58.3,None,62,1.1,159.3
20-11-2021 06:00,20-11-2021 06:15,57.3,None,61.5,0.7,163.8
20-11-2021 06:15,20-11-2021 06:30,54.8,None,63.1,0.5,136.7
20-11-2021 06:30,20-11-2021 06:45,52.3,None,64.9,0.7,53.2
20-11-2021 06:45,20-11-2021 07:00,52.8,None,66.6,0.4,39.4
20-11-2021 07:00,20-11-2021 07:15,52.7,None,65.6,0.6,109.7
20-11-2021 07:15,20-11-2021 07:30,54.9,None,65,0.4,38.8
20-11-2021 07:30,20-11-2021 07:45,57.5,None,61.7,0.6,150.9
20-11-2021 07:45,20-11-2021 08:00,58,None,59.4,0.2,45.4
20-11-2021 08:00,20-11-2021 08:15,56.5,None,59.1,0.2,14.1
20-11-2021 08:15,20-11-2021 08:30,54,None,60.3,0.4,186.6
20-11-2021 08:30,20-11-2021 08:45,52.2,None,61.4,0.4,181.9
20-11-2021 08:45,20-11-2021 09:00,51.6,None,62.2,0.4,181.3
20-11-2021 09:00,20-11-2021 09:15,53.4,None,58.7,0.7,184.5
20-11-2021 09:15,20-11-2021 09:30,56.7,None,56.5,0.7,186.9
20-11-2021 09:30,20-11-2021 09:45,57.5,None,53.2,0.5,161.5
20-11-2021 09:45,20-11-2021 10:00,58.2,None,51.7,0.9,151.6
20-11-2021 10:00,20-11-2021 10:15,55.6,None,52,0.5,160.4
20-11-2021 10:15,20-11-2021 10:30,52.7,None,51.8,0.6,122.9
20-11-2021 10:30,20-11-2021 10:45,50.9,None,51,0.5,106.7
20-11-2021 10:45,20-11-2021 11:00,51.5,None,49,0.9,156.2
20-11-2021 11:00,20-11-2021 11:15,53.2,None,48.3,1.3,183.8
20-11-2021 11:15,20-11-2021 11:30,50.5,None,47.6,0.8,182.2
20-11-2021 11:30,20-11-2021 11:45,48.4,None,45.3,1.3,167.2
20-11-2021 11:45,20-11-2021 12:00,49.4,None,42.5,1.4,170.3
20-11-2021 12:00,20-11-2021 12:15,47.1,None,40.5,1.7,173.1
20-11-2021 12:15,20-11-2021 12:30,42.2,None,40.8,1.1,165
20-11-2021 12:30,20-11-2021 12:45,38.4,None,40.8,1.9,172.7
20-11-2021 12:45,20-11-2021 13:00,39.3,None,42,1.7,167.5
20-11-2021 13:00,20-11-2021 13:15,40.5,None,43.1,1.5,167.4
20-11-2021 13:15,20-11-2021 13:30,42.6,None,41.8,1.2,155.5
20-11-2021 13:30,20-11-2021 13:45,44.4,None,43,1.2,176.4
20-11-2021 13:45,20-11-2021 14:00,44.2,None,42.9,1.9,171.1
20-11-2021 14:00,20-11-2021 14:15,47.8,None,41.8,1.3,175.5
20-11-2021 14:15,20-11-2021 14:30,48.1,None,42,1.6,171.8
20-11-2021 14:30,20-11-2021 14:45,47.4,None,42.3,1.2,160.4
20-11-2021 14:45,20-11-2021 15:00,47.1,None,42.4,1.5,164.1
20-11-2021 15:00,20-11-2021 15:15,45.7,None,44.2,1.2,154.6
20-11-2021 15:15,20-11-2021 15:30,49.4,None,42.7,1.4,173.1
20-11-2021 15:30,20-11-2021 15:45,53.9,None,43.7,0.7,159.7
20-11-2021 15:45,20-11-2021 16:00,55.4,None,44.8,0.6,261.3
20-11-2021 16:00,20-11-2021 16:15,60.3,None,46.5,1.1,274.6
20-11-2021 16:15,20-11-2021 16:30,66,None,47.5,0.9,271.6
20-11-2021 16:30,20-11-2021 16:45,69.6,None,48.2,0.9,271.6
20-11-2021 16:45,20-11-2021 17:00,73.4,None,49.8,0.4,271.5
20-11-2021 17:00,20-11-2021 17:15,79.1,None,50.9,0.3,271.5
20-11-2021 17:15,20-11-2021 17:30,80.6,None,53.9,0.4,271.5
20-11-2021 17:30,20-11-2021 17:45,86.1,None,54,0.3,271.5
20-11-2021 17:45,20-11-2021 18:00,87.3,None,54.5,0.3,271.5
20-11-2021 18:00,20-11-2021 18:15,92.4,None,56.8,0.3,271.4
20-11-2021 18:15,20-11-2021 18:30,96.3,None,57.8,0.3,271.5
20-11-2021 18:30,20-11-2021 18:45,108.2,None,59.6,0.5,271.6
20-11-2021 18:45,20-11-2021 19:00,124.3,None,60.8,0.9,271.9
20-11-2021 19:00,20-11-2021 19:15,132.4,None,63.1,0.7,272.1
20-11-2021 19:15,20-11-2021 19:30,133.9,None,62.3,0.3,272.2
20-11-2021 19:30,20-11-2021 19:45,142.2,None,63.9,0.6,272.3
20-11-2021 19:45,20-11-2021 20:00,148.2,None,63.6,0.5,272.2
20-11-2021 20:00,20-11-2021 20:15,148.3,None,63.1,0.3,272.3
20-11-2021 20:15,20-11-2021 20:30,143.3,None,64,0.3,272.2
20-11-2021 20:30,20-11-2021 20:45,136,None,64.2,0.5,272.2
20-11-2021 20:45,20-11-2021 21:00,131.8,None,63.7,0.7,272.2
20-11-2021 21:00,20-11-2021 21:15,129.4,None,62.8,0.5,272.2
20-11-2021 21:15,20-11-2021 21:30,126.8,None,62.9,0.5,272.2
20-11-2021 21:30,20-11-2021 21:45,124.7,None,62.7,0.8,272.1
20-11-2021 21:45,20-11-2021 22:00,124.5,None,62.1,0.6,272.2
20-11-2021 22:00,20-11-2021 22:15,124.5,None,62.2,0.6,272.1
20-11-2021 22:15,20-11-2021 22:30,125.4,None,62.6,0.4,272.2
20-11-2021 22:30,20-11-2021 22:45,130.1,None,63.6,0.4,271.9
20-11-2021 22:45,20-11-2021 23:00,137.7,None,65.6,1,272
20-11-2021 23:00,20-11-2021 23:15,142.7,None,66.2,0.9,272.2
20-11-2021 23:15,20-11-2021 23:30,142,None,67.3,0.4,272.2
20-11-2021 23:30,20-11-2021 23:45,139,None,68.2,0.3,272.2
20-11-2021 23:45,21-11-2021 00:00,139.1,None,69.1,0.3,272.2
21-11-2021 00:00,21-11-2021 00:15,142.2,None,69.8,0.4,272.1
21-11-2021 00:15,21-11-2021 00:30,145.7,None,70,0.4,272.1
21-11-2021 00:30,21-11-2021 00:45,147.6,None,69.9,0.4,272.1
21-11-2021 00:45,21-11-2021 01:00,150.2,None,69,0.3,272.1
21-11-2021 01:00,21-11-2021 01:15,152.9,None,69.8,0.9,272.2
21-11-2021 01:15,21-11-2021 01:30,154.8,None,70.2,0.5,272.2
21-11-2021 01:30,21-11-2021 01:45,154.6,None,70.3,0.8,272.1
21-11-2021 01:45,21-11-2021 02:00,153.4,None,67.2,1.4,271.6
21-11-2021 02:00,21-11-2021 02:15,152.5,None,66.8,0.5,271.4
21-11-2021 02:15,21-11-2021 02:30,150.3,None,68.2,0.4,271.4
21-11-2021 02:30,21-11-2021 02:45,148.1,None,68.6,0.9,272.1
21-11-2021 02:45,21-11-2021 03:00,145.7,None,68.6,0.4,272.2
21-11-2021 03:00,21-11-2021 03:15,142.6,None,68.9,0.6,272.2
21-11-2021 03:15,21-11-2021 03:30,139.7,None,68.3,0.4,272.2
21-11-2021 03:30,21-11-2021 03:45,137.3,None,66.6,0.3,272.3
21-11-2021 03:45,21-11-2021 04:00,134.1,None,64.8,0.5,272.2
21-11-2021 04:00,21-11-2021 04:15,126.3,None,63.8,0.9,272.1
21-11-2021 04:15,21-11-2021 04:30,115.5,None,61.5,1.5,271.1
21-11-2021 04:30,21-11-2021 04:45,108.2,None,59.7,1.5,255.3
21-11-2021 04:45,21-11-2021 05:00,103.1,None,59.8,1.3,194.9
21-11-2021 05:00,21-11-2021 05:15,98.1,None,61,1,162
21-11-2021 05:15,21-11-2021 05:30,94.6,None,62,0.9,174.8
21-11-2021 05:30,21-11-2021 05:45,92,None,62.5,0.8,152.3
21-11-2021 05:45,21-11-2021 06:00,90.1,None,63.6,0.7,142.8
21-11-2021 06:00,21-11-2021 06:15,88.5,None,65,0.6,146
21-11-2021 06:15,21-11-2021 06:30,86.1,None,66.2,0.5,142.4
21-11-2021 06:30,21-11-2021 06:45,83.9,None,67,0.6,140.7
21-11-2021 06:45,21-11-2021 07:00,81.8,None,67.2,0.2,102.3
21-11-2021 07:00,21-11-2021 07:15,79.8,None,67.1,0.8,145.9
21-11-2021 07:15,21-11-2021 07:30,77.9,None,66.6,0.8,150.7
21-11-2021 07:30,21-11-2021 07:45,76,None,65.7,0.5,143.2
21-11-2021 07:45,21-11-2021 08:00,74.6,None,65.7,0.4,120.3
21-11-2021 08:00,21-11-2021 08:15,73.8,None,63.8,0.6,114.8
21-11-2021 08:15,21-11-2021 08:30,72.6,None,62.3,0.8,157.1
21-11-2021 08:30,21-11-2021 08:45,70.2,None,60.6,0.9,173.5
21-11-2021 08:45,21-11-2021 09:00,69.1,None,59.1,1.1,153.7
21-11-2021 09:00,21-11-2021 09:15,66.1,None,57,1.5,155.7
21-11-2021 09:15,21-11-2021 09:30,64.2,None,55.7,1.2,166.8
21-11-2021 09:30,21-11-2021 09:45,61.5,None,53.1,1.7,168.6
21-11-2021 09:45,21-11-2021 10:00,59,None,50.5,2.3,172.5
