locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T05:00:00+00:00,2021-01-15T10:30:00+05:30,pm10,600,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T05:00:00+00:00,2021-01-15T10:30:00+05:30,so2,12.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T05:00:00+00:00,2021-01-15T10:30:00+05:30,o3,15.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T05:00:00+00:00,2021-01-15T10:30:00+05:30,co,3600,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T05:00:00+00:00,2021-01-15T10:30:00+05:30,no2,107.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T04:45:00+00:00,2021-01-15T10:15:00+05:30,no2,110.4,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T04:45:00+00:00,2021-01-15T10:15:00+05:30,pm10,600,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T04:45:00+00:00,2021-01-15T10:15:00+05:30,co,3700,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T04:45:00+00:00,2021-01-15T10:15:00+05:30,so2,10.5,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T04:45:00+00:00,2021-01-15T10:15:00+05:30,pm25,442,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T04:45:00+00:00,2021-01-15T10:15:00+05:30,o3,14.4,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T03:45:00+00:00,2021-01-15T09:15:00+05:30,pm10,676,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T03:45:00+00:00,2021-01-15T09:15:00+05:30,co,3600,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T03:45:00+00:00,2021-01-15T09:15:00+05:30,so2,12.6,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T03:45:00+00:00,2021-01-15T09:15:00+05:30,pm25,492,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T03:45:00+00:00,2021-01-15T09:15:00+05:30,no2,86.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T03:45:00+00:00,2021-01-15T09:15:00+05:30,o3,10.2,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T03:30:00+00:00,2021-01-15T09:00:00+05:30,o3,8.4,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T03:30:00+00:00,2021-01-15T09:00:00+05:30,pm10,676,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T03:30:00+00:00,2021-01-15T09:00:00+05:30,co,3600,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T03:30:00+00:00,2021-01-15T09:00:00+05:30,no2,80.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T03:30:00+00:00,2021-01-15T09:00:00+05:30,pm25,492,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T03:30:00+00:00,2021-01-15T09:00:00+05:30,so2,12.8,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T01:45:00+00:00,2021-01-15T07:15:00+05:30,pm25,552,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T01:45:00+00:00,2021-01-15T07:15:00+05:30,co,5200,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T01:45:00+00:00,2021-01-15T07:15:00+05:30,no2,53.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T01:45:00+00:00,2021-01-15T07:15:00+05:30,pm10,751,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T01:45:00+00:00,2021-01-15T07:15:00+05:30,o3,12.2,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T01:45:00+00:00,2021-01-15T07:15:00+05:30,so2,18.4,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T00:15:00+00:00,2021-01-15T05:45:00+05:30,pm25,515,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T00:15:00+00:00,2021-01-15T05:45:00+05:30,so2,24.3,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T00:15:00+00:00,2021-01-15T05:45:00+05:30,co,2900,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T00:15:00+00:00,2021-01-15T05:45:00+05:30,pm10,701,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T00:15:00+00:00,2021-01-15T05:45:00+05:30,no2,51.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T00:15:00+00:00,2021-01-15T05:45:00+05:30,o3,14.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T00:00:00+00:00,2021-01-15T05:30:00+05:30,o3,16.5,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T00:00:00+00:00,2021-01-15T05:30:00+05:30,co,2600,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T00:00:00+00:00,2021-01-15T05:30:00+05:30,pm25,515,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T00:00:00+00:00,2021-01-15T05:30:00+05:30,no2,62.4,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T00:00:00+00:00,2021-01-15T05:30:00+05:30,pm10,701,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-15T00:00:00+00:00,2021-01-15T05:30:00+05:30,so2,24.4,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:45:00+00:00,2021-01-15T05:15:00+05:30,pm10,704,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:45:00+00:00,2021-01-15T05:15:00+05:30,no2,73.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:45:00+00:00,2021-01-15T05:15:00+05:30,pm25,542,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:45:00+00:00,2021-01-15T05:15:00+05:30,o3,13.6,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:45:00+00:00,2021-01-15T05:15:00+05:30,so2,25.6,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:45:00+00:00,2021-01-15T05:15:00+05:30,co,3000,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:30:00+00:00,2021-01-15T05:00:00+05:30,pm10,704,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:30:00+00:00,2021-01-15T05:00:00+05:30,so2,24.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:30:00+00:00,2021-01-15T05:00:00+05:30,co,3400,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:30:00+00:00,2021-01-15T05:00:00+05:30,o3,13,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:30:00+00:00,2021-01-15T05:00:00+05:30,no2,52.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:30:00+00:00,2021-01-15T05:00:00+05:30,pm25,542,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:15:00+00:00,2021-01-15T04:45:00+05:30,pm25,542,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:15:00+00:00,2021-01-15T04:45:00+05:30,pm10,704,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:15:00+00:00,2021-01-15T04:45:00+05:30,co,2200,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:15:00+00:00,2021-01-15T04:45:00+05:30,so2,20.8,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:15:00+00:00,2021-01-15T04:45:00+05:30,o3,15.3,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T23:15:00+00:00,2021-01-15T04:45:00+05:30,no2,58.5,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T22:45:00+00:00,2021-01-15T04:15:00+05:30,co,2900,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T22:45:00+00:00,2021-01-15T04:15:00+05:30,o3,14.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T22:45:00+00:00,2021-01-15T04:15:00+05:30,pm25,649,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T22:45:00+00:00,2021-01-15T04:15:00+05:30,pm10,898,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T22:45:00+00:00,2021-01-15T04:15:00+05:30,so2,21.8,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T22:45:00+00:00,2021-01-15T04:15:00+05:30,no2,61.5,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T21:30:00+00:00,2021-01-15T03:00:00+05:30,pm25,647,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T21:30:00+00:00,2021-01-15T03:00:00+05:30,co,4700,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T21:30:00+00:00,2021-01-15T03:00:00+05:30,so2,20,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T21:30:00+00:00,2021-01-15T03:00:00+05:30,no2,62,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T21:30:00+00:00,2021-01-15T03:00:00+05:30,pm10,890,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T21:30:00+00:00,2021-01-15T03:00:00+05:30,o3,16.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T20:30:00+00:00,2021-01-15T02:00:00+05:30,pm25,563,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T20:30:00+00:00,2021-01-15T02:00:00+05:30,pm10,786,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T20:30:00+00:00,2021-01-15T02:00:00+05:30,o3,21.2,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T19:15:00+00:00,2021-01-15T00:45:00+05:30,so2,22.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T19:15:00+00:00,2021-01-15T00:45:00+05:30,no2,87.6,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T19:15:00+00:00,2021-01-15T00:45:00+05:30,co,3400,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T19:15:00+00:00,2021-01-15T00:45:00+05:30,pm10,819,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T19:15:00+00:00,2021-01-15T00:45:00+05:30,pm25,610,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T19:00:00+00:00,2021-01-15T00:30:00+05:30,o3,21.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T16:30:00+00:00,2021-01-14T22:00:00+05:30,no2,95,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T16:30:00+00:00,2021-01-14T22:00:00+05:30,pm10,666,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T16:30:00+00:00,2021-01-14T22:00:00+05:30,so2,23.5,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T16:30:00+00:00,2021-01-14T22:00:00+05:30,co,3100,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T16:30:00+00:00,2021-01-14T22:00:00+05:30,o3,15,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T16:30:00+00:00,2021-01-14T22:00:00+05:30,pm25,492,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T15:00:00+00:00,2021-01-14T20:30:00+05:30,pm25,433,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T15:00:00+00:00,2021-01-14T20:30:00+05:30,o3,14.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T15:00:00+00:00,2021-01-14T20:30:00+05:30,co,2100,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T15:00:00+00:00,2021-01-14T20:30:00+05:30,pm10,594,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T15:00:00+00:00,2021-01-14T20:30:00+05:30,so2,20.6,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T15:00:00+00:00,2021-01-14T20:30:00+05:30,no2,109,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T13:45:00+00:00,2021-01-14T19:15:00+05:30,so2,19,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T13:45:00+00:00,2021-01-14T19:15:00+05:30,pm10,646,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T13:45:00+00:00,2021-01-14T19:15:00+05:30,o3,14.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T13:45:00+00:00,2021-01-14T19:15:00+05:30,no2,105,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T13:45:00+00:00,2021-01-14T19:15:00+05:30,co,2000,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T13:45:00+00:00,2021-01-14T19:15:00+05:30,pm25,483,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T08:30:00+00:00,2021-01-14T14:00:00+05:30,pm10,608,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T08:30:00+00:00,2021-01-14T14:00:00+05:30,o3,67.5,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T08:30:00+00:00,2021-01-14T14:00:00+05:30,pm25,453,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T08:30:00+00:00,2021-01-14T14:00:00+05:30,no2,52.6,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T08:30:00+00:00,2021-01-14T14:00:00+05:30,co,1800,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T08:30:00+00:00,2021-01-14T14:00:00+05:30,so2,29.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T07:45:00+00:00,2021-01-14T13:15:00+05:30,o3,53.3,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T07:45:00+00:00,2021-01-14T13:15:00+05:30,pm10,732,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T07:45:00+00:00,2021-01-14T13:15:00+05:30,pm25,563,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T07:45:00+00:00,2021-01-14T13:15:00+05:30,no2,78.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T07:45:00+00:00,2021-01-14T13:15:00+05:30,co,2000,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T07:45:00+00:00,2021-01-14T13:15:00+05:30,so2,29.4,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T07:30:00+00:00,2021-01-14T13:00:00+05:30,pm10,732,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T07:30:00+00:00,2021-01-14T13:00:00+05:30,so2,27.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T07:30:00+00:00,2021-01-14T13:00:00+05:30,o3,46.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T07:30:00+00:00,2021-01-14T13:00:00+05:30,pm25,563,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T07:30:00+00:00,2021-01-14T13:00:00+05:30,no2,87,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T07:30:00+00:00,2021-01-14T13:00:00+05:30,co,2600,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T06:45:00+00:00,2021-01-14T12:15:00+05:30,o3,30.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T06:45:00+00:00,2021-01-14T12:15:00+05:30,no2,92.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T06:45:00+00:00,2021-01-14T12:15:00+05:30,pm25,632,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T06:45:00+00:00,2021-01-14T12:15:00+05:30,pm10,810,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T06:45:00+00:00,2021-01-14T12:15:00+05:30,co,2300,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T06:30:00+00:00,2021-01-14T12:00:00+05:30,pm25,632,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T06:30:00+00:00,2021-01-14T12:00:00+05:30,pm10,810,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T06:30:00+00:00,2021-01-14T12:00:00+05:30,no2,106.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T06:30:00+00:00,2021-01-14T12:00:00+05:30,co,2800,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T06:30:00+00:00,2021-01-14T12:00:00+05:30,o3,22.8,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T06:30:00+00:00,2021-01-14T12:00:00+05:30,so2,14.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T06:15:00+00:00,2021-01-14T11:45:00+05:30,pm10,810,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T06:15:00+00:00,2021-01-14T11:45:00+05:30,o3,23,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T06:15:00+00:00,2021-01-14T11:45:00+05:30,no2,106.5,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T06:15:00+00:00,2021-01-14T11:45:00+05:30,so2,13.3,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T06:15:00+00:00,2021-01-14T11:45:00+05:30,pm25,632,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T06:15:00+00:00,2021-01-14T11:45:00+05:30,co,2500,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T05:30:00+00:00,2021-01-14T11:00:00+05:30,no2,91.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T05:30:00+00:00,2021-01-14T11:00:00+05:30,pm25,705,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T05:30:00+00:00,2021-01-14T11:00:00+05:30,pm10,897,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T05:30:00+00:00,2021-01-14T11:00:00+05:30,o3,18.3,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T05:30:00+00:00,2021-01-14T11:00:00+05:30,so2,12.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T05:30:00+00:00,2021-01-14T11:00:00+05:30,co,3200,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T04:30:00+00:00,2021-01-14T10:00:00+05:30,so2,15.4,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T04:30:00+00:00,2021-01-14T10:00:00+05:30,pm10,611,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T04:30:00+00:00,2021-01-14T10:00:00+05:30,no2,101.2,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T04:30:00+00:00,2021-01-14T10:00:00+05:30,co,3600,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T04:30:00+00:00,2021-01-14T10:00:00+05:30,pm25,403,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T04:30:00+00:00,2021-01-14T10:00:00+05:30,o3,17.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T04:00:00+00:00,2021-01-14T09:30:00+05:30,co,2900,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T04:00:00+00:00,2021-01-14T09:30:00+05:30,o3,16,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T04:00:00+00:00,2021-01-14T09:30:00+05:30,no2,77.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T04:00:00+00:00,2021-01-14T09:30:00+05:30,pm25,403,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T04:00:00+00:00,2021-01-14T09:30:00+05:30,pm10,611,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T04:00:00+00:00,2021-01-14T09:30:00+05:30,so2,17.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T02:30:00+00:00,2021-01-14T08:00:00+05:30,o3,15.8,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T02:30:00+00:00,2021-01-14T08:00:00+05:30,pm25,476,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T02:30:00+00:00,2021-01-14T08:00:00+05:30,pm10,683,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T02:30:00+00:00,2021-01-14T08:00:00+05:30,co,3400,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T02:30:00+00:00,2021-01-14T08:00:00+05:30,so2,23.3,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T02:30:00+00:00,2021-01-14T08:00:00+05:30,no2,62.3,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-14T02:15:00+00:00,2021-01-14T07:45:00+05:30,pm25,476,µg/m³,28.530785,77.271255
